,T_ABL1,T_ABL2,T_ACVR2A,T_AFF3,T_AFF4,T_AKAP9,T_ALDH2,T_ALK,T_AMER1,T_ANK1,T_APC,T_APOBEC3B,T_ARHGAP5,T_ARHGEF10,T_ARHGEF10L,T_ARHGEF12,T_ARID1A,T_ARID1B,T_ARID2,T_ASPSCR1,T_ASXL1,T_ATF1,T_ATIC,T_ATM,T_ATR,T_ATRX,T_AXIN1,T_AXIN2,T_B2M,T_BAP1,T_BARD1,T_BAX,T_BAZ1A,T_BCL10,T_BCL11A,T_BCL11B,T_BCL2L12,T_BCL9,T_BCL9L,T_BCOR,T_BCORL1,T_BCR,T_BIRC3,T_BIRC6,T_BMPR1A,T_BRAF,T_BRCA1,T_BRCA2,T_BRD3,T_BRD4,T_CACNA1D,T_CALR,T_CAMTA1,T_CARS,T_CASP8,T_CBFA2T3,T_CBL,T_CCND2,T_CDC73,T_CDH1,T_CDH10,T_CDH11,T_CDH17,T_CDK12,T_CDKN1A,T_CDX2,T_CEP89,T_CHCHD7,T_CHD2,T_CHD4,T_CHEK2,T_CIC,T_CLIP1,T_CLTC,T_CLTCL1,T_CNBD1,T_CNOT3,T_CNTNAP2,T_COL1A1,T_COL2A1,T_COL3A1,T_CPEB3,T_CREB3L2,T_CREBBP,T_CRNKL1,T_CRTC1,T_CRTC3,T_CSF3R,T_CSMD3,T_CTNNA2,T_CTNNB1,T_CTNND2,T_CUL3,T_CXCR4,T_CYLD,T_DAXX,T_DCC,T_DCTN1,T_DDR2,T_DDX10,T_DDX6,T_DEK,T_DICER1,T_DNM2,T_DNMT3A,T_DROSHA,T_EBF1,T_ECT2L,T_EGFR,T_ELF3,T_ELN,T_EML4,T_EP300,T_EPAS1,T_EPHA7,T_EPS15,T_ERBB2,T_ERBB3,T_ERBB4,T_ERC1,T_ERCC2,T_ERCC4,T_ERCC5,T_ETV1,T_ETV5,T_ETV6,T_EWSR1,T_EXT1,T_EZH2,T_EZR,T_FAM131B,T_FAM135B,T_FANCA,T_FANCD2,T_FAT1,T_FAT3,T_FAT4,T_FBLN2,T_FCGR2B,T_FCRL4,T_FES,T_FGFR1,T_FGFR2,T_FGFR3,T_FGFR4,T_FIP1L1,T_FLNA,T_FLT3,T_FLT4,T_FOXO1,T_FOXP1,T_GATA2,T_GLI1,T_GNAQ,T_GNAS,T_GOLGA5,T_GOPC,T_GPC5,T_GRM3,T_HERPUD1,T_HIF1A,T_HIP1,T_HNRNPA2B1,T_HOXC13,T_HOXD11,T_HOXD13,T_HSP90AA1,T_HSP90AB1,T_IDH1,T_IGF2BP2,T_IKZF1,T_IL6ST,T_IRF4,T_IRS4,T_ISX,T_ITGAV,T_ITK,T_JAK2,T_JAK3,T_KAT6B,T_KDM5A,T_KDM5C,T_KDM6A,T_KDR,T_KEAP1,T_KIAA1549,T_KIF5B,T_KIT,T_KMT2A,T_KMT2C,T_KMT2D,T_KRAS,T_KTN1,T_LATS1,T_LATS2,T_LCK,T_LCP1,T_LIFR,T_LMNA,T_LRIG3,T_LRP1B,T_LYL1,T_LZTR1,T_MAFB,T_MALT1,T_MAML2,T_MAP2K4,T_MAP3K1,T_MAP3K13,T_MB21D2,T_MDM4,T_MECOM,T_MED12,T_MET,T_MGMT,T_MLH1,T_MLLT1,T_MLLT10,T_MN1,T_MPL,T_MSH2,T_MSH6,T_MSN,T_MTOR,T_MUC1,T_MUC16,T_MUC4,T_MYCN,T_MYD88,T_MYH11,T_MYH9,T_MYO5A,T_N4BP2,T_NACA,T_NBEA,T_NBN,T_NCOA1,T_NCOA2,T_NCOR1,T_NCOR2,T_NF1,T_NFATC2,T_NIN,T_NONO,T_NOTCH2,T_NR4A3,T_NRG1,T_NSD1,T_NT5C2,T_NTRK1,T_NTRK3,T_NUMA1,T_NUP214,T_PABPC1,T_PALB2,T_PATZ1,T_PAX3,T_PAX5,T_PAX7,T_PAX8,T_PBRM1,T_PDCD1LG2,T_PDE4DIP,T_PDGFB,T_PER1,T_PHOX2B,T_PICALM,T_PIK3CA,T_PIK3CB,T_PIK3R1,T_PLCG1,T_PML,T_PMS2,T_POLD1,T_POLE,T_POLG,T_POLQ,T_POT1,T_POU2AF1,T_PPARG,T_PPFIBP1,T_PPM1D,T_PPP2R1A,T_PRDM1,T_PRDM16,T_PRDM2,T_PREX2,T_PRF1,T_PRKCB,T_PRPF40B,T_PRRX1,T_PTCH1,T_PTEN,T_PTPN13,T_PTPRB,T_PTPRC,T_PTPRD,T_PTPRK,T_PTPRT,T_QKI,T_RABEP1,T_RAD21,T_RANBP2,T_RBM15,T_RECQL4,T_REL,T_RET,T_RGPD3,T_RHOA,T_RHOH,T_RNF213,T_RNF43,T_ROBO2,T_ROS1,T_RPL22,T_RPN1,T_RUNX1,T_RUNX1T1,T_SALL4,T_SEPT5,T_SEPT9,T_SET,T_SETBP1,T_SETD2,T_SETDB1,T_SF3B1,T_SMAD4,T_SMARCA4,T_SMARCD1,T_SMC1A,T_SMO,T_SND1,T_SOCS1,T_SOX2,T_SOX21,T_SPEN,T_SRGAP3,T_SRSF3,T_SS18,T_STAG1,T_STAT5B,T_STAT6,T_STIL,T_SUZ12,T_SYK,T_TAL2,T_TBX3,T_TCEA1,T_TCF12,T_TCF3,T_TERT,T_TET1,T_TFE3,T_TFPT,T_TGFBR2,T_THRAP3,T_TNC,T_TNFAIP3,T_TOP1,T_TP53,T_TP63,T_TPM4,T_TPR,T_TRAF7,T_TRIM24,T_TRIM33,T_TRIP11,T_TRRAP,T_TSC1,T_TSC2,T_TSHR,T_UBR5,T_USP44,T_USP6,T_USP8,T_VAV1,T_WNK2,T_WRN,T_XPO1,T_ZBTB16,T_ZEB1,T_ZFHX3,T_ZMYM2,T_ZMYM3,T_ZNF331,T_ZNF384,T_ZNF429,T_ZNF521
1,-0.027000000000000003,-0.76,-0.76,-0.6,2.443,-2.44,-0.565,-0.565,-0.565,-0.76,0.027000000000000003,0.027000000000000003,-0.027000000000000003,-0.76,-0.6,-0.76,0.027000000000000003,-0.76,-0.76,-0.027000000000000003,-0.76,0.027000000000000003,3.161,-0.76,-0.76,-0.6,-0.565,-0.027000000000000003,-0.76,-0.76,-0.76,-0.76,-0.76,0.027000000000000003,-0.6,0.027000000000000003,0.027000000000000003,-0.5329999999999999,-2.398,-0.6,3.161,-0.027000000000000003,-0.76,-0.565,0.027000000000000003,0.444,-0.565,-0.76,-2.44,-0.565,-0.76,-0.027000000000000003,-2.44,-0.76,-0.76,-0.76,-0.76,-0.5329999999999999,-0.76,-0.027000000000000003,-3.082,-0.565,-0.565,-0.027000000000000003,0.027000000000000003,-0.027000000000000003,-0.76,-0.027000000000000003,-0.76,3.161,-0.76,-0.76,-0.027000000000000003,-0.5329999999999999,-0.565,-0.76,0.027000000000000003,-0.565,3.161,-0.565,-0.6,-0.76,-3.443,-0.565,0.027000000000000003,-0.76,-0.76,-0.565,-0.565,-0.76,-0.027000000000000003,-0.76,0.027000000000000003,-0.027000000000000003,-0.76,-0.76,-0.76,-0.027000000000000003,-0.6,-0.565,-0.76,-0.6,-0.6,-0.027000000000000003,-0.76,-0.6,-0.76,-0.76,0.027000000000000003,-0.5329999999999999,3.161,-0.76,-0.5329999999999999,-0.41100000000000003,0.027000000000000003,-0.76,0.027000000000000003,-0.6,-0.565,-0.76,-0.76,-0.6,-0.76,-0.565,-0.76,-3.181,-0.76,-0.76,-0.76,-0.76,-0.027000000000000003,-0.76,3.161,-0.76,-0.565,-0.76,2.077,-0.76,-0.76,-3.082,0.027000000000000003,-0.6,-0.027000000000000003,0.027000000000000003,-0.76,0.027000000000000003,-0.76,-0.027000000000000003,-0.6,-0.027000000000000003,-0.76,-0.027000000000000003,-0.565,-0.027000000000000003,2.077,-3.082,0.027000000000000003,-0.76,0.14,0.027000000000000003,-0.76,0.027000000000000003,-0.76,-0.76,0.027000000000000003,-0.76,-3.082,0.027000000000000003,-0.6,0.027000000000000003,0.027000000000000003,-0.76,-0.76,-0.76,-0.565,-0.76,-0.76,-0.76,-0.76,-0.5329999999999999,3.161,0.16,0.027000000000000003,-0.565,-0.565,-0.76,-0.027000000000000003,-0.76,-0.565,-3.181,-0.76,-0.444,-0.027000000000000003,-0.76,-0.565,3.161,-0.027000000000000003,-0.565,-0.76,0.027000000000000003,-0.444,0.027000000000000003,-0.76,-0.565,0.027000000000000003,-0.76,-0.76,2.056,-0.76,0.027000000000000003,-0.76,-0.76,-0.6,2.443,-0.76,-0.6,-0.76,-0.76,-0.76,0.027000000000000003,0.027000000000000003,-0.5329999999999999,3.443,2.488,-0.444,-3.181,-0.027000000000000003,-0.76,-0.565,-0.76,-0.76,-0.6,-0.76,-0.6,-0.565,-0.76,-0.027000000000000003,-0.6,-0.6,3.161,-0.76,0.027000000000000003,-0.76,0.16,-0.76,-0.76,0.027000000000000003,-0.76,-0.76,-0.76,-0.027000000000000003,-0.76,3.161,-0.76,-0.76,-0.76,3.443,-0.76,-0.76,-3.082,0.16,-0.565,1.61,-0.027000000000000003,-0.565,-0.76,-0.6,-2.44,-0.76,-0.76,3.161,-0.565,3.443,-0.565,-0.565,-0.565,-3.443,-0.565,-3.082,-0.76,-0.027000000000000003,-0.027000000000000003,-0.6,0.027000000000000003,-2.398,-0.76,-0.6,0.027000000000000003,-0.6,-0.76,-0.76,0.027000000000000003,0.027000000000000003,-0.76,-0.76,-0.76,-0.76,-0.41100000000000003,-0.6,-0.76,-0.76,-0.76,-0.76,0.027000000000000003,-2.398,-0.027000000000000003,-0.76,-0.027000000000000003,0.027000000000000003,-0.76,-0.76,-0.76,-0.76,-0.027000000000000003,-0.76,-0.76,-0.027000000000000003,-0.027000000000000003,-0.16,-3.181,-0.76,-0.027000000000000003,-0.76,-0.027000000000000003,3.443,-0.565,-3.082,-0.6,0.027000000000000003,-0.76,-0.6,-0.027000000000000003,0.027000000000000003,-0.027000000000000003,-0.565,-2.056,0.027000000000000003,-0.76,-0.6,-0.6,-0.6,3.161,-0.6,-0.76,-0.565,-0.76,-0.76,-0.76,0.027000000000000003,-0.76,-0.027000000000000003,-0.76,-0.027000000000000003,-0.6,-0.76,-0.76,-0.6,-0.76,-0.76,0.027000000000000003,-2.44,0.027000000000000003,-0.76,-0.76,-2.101,0.027000000000000003,-0.6,-0.76,0.027000000000000003,0.027000000000000003,-0.027000000000000003,0.027000000000000003,-0.41100000000000003,-0.565,-0.565,-0.76,0.027000000000000003,-3.082,-0.76,0.027000000000000003,-0.76,-3.181,-0.76,-0.76,-0.027000000000000003,-0.76,-0.6,-0.76
2,-0.29,1.5390000000000001,1.5390000000000001,0.972,-0.815,-0.491,1.367,1.367,1.367,1.5390000000000001,0.29,0.29,-0.29,1.5390000000000001,0.972,1.5390000000000001,0.29,1.5390000000000001,1.5390000000000001,-0.29,1.5390000000000001,0.29,-0.42,1.5390000000000001,1.5390000000000001,0.972,1.367,-0.29,1.5390000000000001,1.5390000000000001,1.5390000000000001,1.5390000000000001,1.5390000000000001,0.29,0.972,0.29,0.29,2.72,-0.14400000000000002,0.972,-0.42,-0.29,1.5390000000000001,1.367,0.29,-1.891,1.367,1.5390000000000001,-0.491,1.367,1.5390000000000001,-0.29,-0.491,1.5390000000000001,1.5390000000000001,1.5390000000000001,1.5390000000000001,2.72,1.5390000000000001,-0.29,-2.423,1.367,1.367,-0.29,0.29,-0.29,1.5390000000000001,-0.29,1.5390000000000001,-0.42,1.5390000000000001,1.5390000000000001,-0.29,2.72,1.367,1.5390000000000001,0.29,1.367,-0.42,1.367,0.972,1.5390000000000001,0.8170000000000001,1.367,0.29,1.5390000000000001,1.5390000000000001,1.367,1.367,1.5390000000000001,-0.29,1.5390000000000001,0.29,-0.29,1.5390000000000001,1.5390000000000001,1.5390000000000001,-0.29,0.972,1.367,1.5390000000000001,0.972,0.972,-0.29,1.5390000000000001,0.972,1.5390000000000001,1.5390000000000001,0.29,2.72,-0.42,1.5390000000000001,2.72,2.312,0.29,1.5390000000000001,0.29,0.972,1.367,1.5390000000000001,1.5390000000000001,0.972,1.5390000000000001,1.367,1.5390000000000001,-0.395,1.5390000000000001,1.5390000000000001,1.5390000000000001,1.5390000000000001,-0.29,1.5390000000000001,-0.42,1.5390000000000001,1.367,1.5390000000000001,0.608,1.5390000000000001,1.5390000000000001,-2.423,0.29,0.972,-0.29,0.29,1.5390000000000001,0.29,1.5390000000000001,-0.29,0.972,-0.29,1.5390000000000001,-0.29,1.367,-0.29,0.608,-2.423,0.29,1.5390000000000001,1.171,0.29,1.5390000000000001,0.29,1.5390000000000001,1.5390000000000001,0.29,1.5390000000000001,-2.423,0.29,0.972,0.29,0.29,1.5390000000000001,1.5390000000000001,1.5390000000000001,1.367,1.5390000000000001,1.5390000000000001,1.5390000000000001,1.5390000000000001,2.72,-0.42,1.281,0.29,1.367,1.367,1.5390000000000001,-0.29,1.5390000000000001,1.367,-0.395,1.5390000000000001,1.891,-0.29,1.5390000000000001,1.367,-0.42,-0.29,1.367,1.5390000000000001,0.29,1.891,0.29,1.5390000000000001,1.367,0.29,1.5390000000000001,1.5390000000000001,1.452,1.5390000000000001,0.29,1.5390000000000001,1.5390000000000001,0.972,-0.815,1.5390000000000001,0.972,1.5390000000000001,1.5390000000000001,1.5390000000000001,0.29,0.29,2.72,-0.8170000000000001,-0.43799999999999994,1.891,-0.395,-0.29,1.5390000000000001,1.367,1.5390000000000001,1.5390000000000001,0.972,1.5390000000000001,0.972,1.367,1.5390000000000001,-0.29,0.972,0.972,-0.42,1.5390000000000001,0.29,1.5390000000000001,1.281,1.5390000000000001,1.5390000000000001,0.29,1.5390000000000001,1.5390000000000001,1.5390000000000001,-0.29,1.5390000000000001,-0.42,1.5390000000000001,1.5390000000000001,1.5390000000000001,-0.8170000000000001,1.5390000000000001,1.5390000000000001,-2.423,1.281,1.367,0.313,-0.29,1.367,1.5390000000000001,0.972,-0.491,1.5390000000000001,1.5390000000000001,-0.42,1.367,-0.8170000000000001,1.367,1.367,1.367,0.8170000000000001,1.367,-2.423,1.5390000000000001,-0.29,-0.29,0.972,0.29,-0.14400000000000002,1.5390000000000001,0.972,0.29,0.972,1.5390000000000001,1.5390000000000001,0.29,0.29,1.5390000000000001,1.5390000000000001,1.5390000000000001,1.5390000000000001,2.312,0.972,1.5390000000000001,1.5390000000000001,1.5390000000000001,1.5390000000000001,0.29,-0.14400000000000002,-0.29,1.5390000000000001,-0.29,0.29,1.5390000000000001,1.5390000000000001,1.5390000000000001,1.5390000000000001,-0.29,1.5390000000000001,1.5390000000000001,-0.29,-0.29,-1.281,-0.395,1.5390000000000001,-0.29,1.5390000000000001,-0.29,-0.8170000000000001,1.367,-2.423,0.972,0.29,1.5390000000000001,0.972,-0.29,0.29,-0.29,1.367,-1.452,0.29,1.5390000000000001,0.972,0.972,0.972,-0.42,0.972,1.5390000000000001,1.367,1.5390000000000001,1.5390000000000001,1.5390000000000001,0.29,1.5390000000000001,-0.29,1.5390000000000001,-0.29,0.972,1.5390000000000001,1.5390000000000001,0.972,1.5390000000000001,1.5390000000000001,0.29,-0.491,0.29,1.5390000000000001,1.5390000000000001,-1.909,0.29,0.972,1.5390000000000001,0.29,0.29,-0.29,0.29,2.312,1.367,1.367,1.5390000000000001,0.29,-2.423,1.5390000000000001,0.29,1.5390000000000001,-0.395,1.5390000000000001,1.5390000000000001,-0.29,1.5390000000000001,0.972,1.5390000000000001
3,0.345,-0.094,-0.094,0.14800000000000002,5.175,-1.3130000000000002,-0.293,-0.293,-0.293,-0.094,-0.345,-0.345,0.345,-0.094,0.14800000000000002,-0.094,-0.345,-0.094,-0.094,0.345,-0.094,-0.345,-4.51,-0.094,-0.094,0.14800000000000002,-0.293,0.345,-0.094,-0.094,-0.094,-0.094,-0.094,-0.345,0.14800000000000002,-0.345,-0.345,-2.641,-1.7719999999999998,0.14800000000000002,-4.51,0.345,-0.094,-0.293,-0.345,1.798,-0.293,-0.094,-1.3130000000000002,-0.293,-0.094,0.345,-1.3130000000000002,-0.094,-0.094,-0.094,-0.094,-2.641,-0.094,0.345,-2.4930000000000003,-0.293,-0.293,0.345,-0.345,0.345,-0.094,0.345,-0.094,-4.51,-0.094,-0.094,0.345,-2.641,-0.293,-0.094,-0.345,-0.293,-4.51,-0.293,0.14800000000000002,-0.094,-8.384,-0.293,-0.345,-0.094,-0.094,-0.293,-0.293,-0.094,0.345,-0.094,-0.345,0.345,-0.094,-0.094,-0.094,0.345,0.14800000000000002,-0.293,-0.094,0.14800000000000002,0.14800000000000002,0.345,-0.094,0.14800000000000002,-0.094,-0.094,-0.345,-2.641,-4.51,-0.094,-2.641,-2.295,-0.345,-0.094,-0.345,0.14800000000000002,-0.293,-0.094,-0.094,0.14800000000000002,-0.094,-0.293,-0.094,-1.9569999999999999,-0.094,-0.094,-0.094,-0.094,0.345,-0.094,-4.51,-0.094,-0.293,-0.094,5.947,-0.094,-0.094,-2.4930000000000003,-0.345,0.14800000000000002,0.345,-0.345,-0.094,-0.345,-0.094,0.345,0.14800000000000002,0.345,-0.094,0.345,-0.293,0.345,5.947,-2.4930000000000003,-0.345,-0.094,-2.396,-0.345,-0.094,-0.345,-0.094,-0.094,-0.345,-0.094,-2.4930000000000003,-0.345,0.14800000000000002,-0.345,-0.345,-0.094,-0.094,-0.094,-0.293,-0.094,-0.094,-0.094,-0.094,-2.641,-4.51,-2.9019999999999997,-0.345,-0.293,-0.293,-0.094,0.345,-0.094,-0.293,-1.9569999999999999,-0.094,-1.798,0.345,-0.094,-0.293,-4.51,0.345,-0.293,-0.094,-0.345,-1.798,-0.345,-0.094,-0.293,-0.345,-0.094,-0.094,2.0,-0.094,-0.345,-0.094,-0.094,0.14800000000000002,5.175,-0.094,0.14800000000000002,-0.094,-0.094,-0.094,-0.345,-0.345,-2.641,8.384,4.195,-1.798,-1.9569999999999999,0.345,-0.094,-0.293,-0.094,-0.094,0.14800000000000002,-0.094,0.14800000000000002,-0.293,-0.094,0.345,0.14800000000000002,0.14800000000000002,-4.51,-0.094,-0.345,-0.094,-2.9019999999999997,-0.094,-0.094,-0.345,-0.094,-0.094,-0.094,0.345,-0.094,-4.51,-0.094,-0.094,-0.094,8.384,-0.094,-0.094,-2.4930000000000003,-2.9019999999999997,-0.293,4.437,0.345,-0.293,-0.094,0.14800000000000002,-1.3130000000000002,-0.094,-0.094,-4.51,-0.293,8.384,-0.293,-0.293,-0.293,-8.384,-0.293,-2.4930000000000003,-0.094,0.345,0.345,0.14800000000000002,-0.345,-1.7719999999999998,-0.094,0.14800000000000002,-0.345,0.14800000000000002,-0.094,-0.094,-0.345,-0.345,-0.094,-0.094,-0.094,-0.094,-2.295,0.14800000000000002,-0.094,-0.094,-0.094,-0.094,-0.345,-1.7719999999999998,0.345,-0.094,0.345,-0.345,-0.094,-0.094,-0.094,-0.094,0.345,-0.094,-0.094,0.345,0.345,2.9019999999999997,-1.9569999999999999,-0.094,0.345,-0.094,0.345,8.384,-0.293,-2.4930000000000003,0.14800000000000002,-0.345,-0.094,0.14800000000000002,0.345,-0.345,0.345,-0.293,-2.0,-0.345,-0.094,0.14800000000000002,0.14800000000000002,0.14800000000000002,-4.51,0.14800000000000002,-0.094,-0.293,-0.094,-0.094,-0.094,-0.345,-0.094,0.345,-0.094,0.345,0.14800000000000002,-0.094,-0.094,0.14800000000000002,-0.094,-0.094,-0.345,-1.3130000000000002,-0.345,-0.094,-0.094,-1.452,-0.345,0.14800000000000002,-0.094,-0.345,-0.345,0.345,-0.345,-2.295,-0.293,-0.293,-0.094,-0.345,-2.4930000000000003,-0.094,-0.345,-0.094,-1.9569999999999999,-0.094,-0.094,0.345,-0.094,0.14800000000000002,-0.094
4,1.315,1.079,1.079,1.7069999999999999,0.858,1.264,-0.002,-0.002,-0.002,1.079,-1.315,-1.315,1.315,1.079,1.7069999999999999,1.079,-1.315,1.079,1.079,1.315,1.079,-1.315,0.861,1.079,1.079,1.7069999999999999,-0.002,1.315,1.079,1.079,1.079,1.079,1.079,-1.315,1.7069999999999999,-1.315,-1.315,0.325,-0.292,1.7069999999999999,0.861,1.315,1.079,-0.002,-1.315,-1.04,-0.002,1.079,1.264,-0.002,1.079,1.315,1.264,1.079,1.079,1.079,1.079,0.325,1.079,1.315,-0.46799999999999997,-0.002,-0.002,1.315,-1.315,1.315,1.079,1.315,1.079,0.861,1.079,1.079,1.315,0.325,-0.002,1.079,-1.315,-0.002,0.861,-0.002,1.7069999999999999,1.079,-0.040999999999999995,-0.002,-1.315,1.079,1.079,-0.002,-0.002,1.079,1.315,1.079,-1.315,1.315,1.079,1.079,1.079,1.315,1.7069999999999999,-0.002,1.079,1.7069999999999999,1.7069999999999999,1.315,1.079,1.7069999999999999,1.079,1.079,-1.315,0.325,0.861,1.079,0.325,-0.504,-1.315,1.079,-1.315,1.7069999999999999,-0.002,1.079,1.079,1.7069999999999999,1.079,-0.002,1.079,0.589,1.079,1.079,1.079,1.079,1.315,1.079,0.861,1.079,-0.002,1.079,1.0,1.079,1.079,-0.46799999999999997,-1.315,1.7069999999999999,1.315,-1.315,1.079,-1.315,1.079,1.315,1.7069999999999999,1.315,1.079,1.315,-0.002,1.315,1.0,-0.46799999999999997,-1.315,1.079,-1.395,-1.315,1.079,-1.315,1.079,1.079,-1.315,1.079,-0.46799999999999997,-1.315,1.7069999999999999,-1.315,-1.315,1.079,1.079,1.079,-0.002,1.079,1.079,1.079,1.079,0.325,0.861,-0.7020000000000001,-1.315,-0.002,-0.002,1.079,1.315,1.079,-0.002,0.589,1.079,1.04,1.315,1.079,-0.002,0.861,1.315,-0.002,1.079,-1.315,1.04,-1.315,1.079,-0.002,-1.315,1.079,1.079,1.252,1.079,-1.315,1.079,1.079,1.7069999999999999,0.858,1.079,1.7069999999999999,1.079,1.079,1.079,-1.315,-1.315,0.325,0.040999999999999995,-0.7929999999999999,1.04,0.589,1.315,1.079,-0.002,1.079,1.079,1.7069999999999999,1.079,1.7069999999999999,-0.002,1.079,1.315,1.7069999999999999,1.7069999999999999,0.861,1.079,-1.315,1.079,-0.7020000000000001,1.079,1.079,-1.315,1.079,1.079,1.079,1.315,1.079,0.861,1.079,1.079,1.079,0.040999999999999995,1.079,1.079,-0.46799999999999997,-0.7020000000000001,-0.002,1.617,1.315,-0.002,1.079,1.7069999999999999,1.264,1.079,1.079,0.861,-0.002,0.040999999999999995,-0.002,-0.002,-0.002,-0.040999999999999995,-0.002,-0.46799999999999997,1.079,1.315,1.315,1.7069999999999999,-1.315,-0.292,1.079,1.7069999999999999,-1.315,1.7069999999999999,1.079,1.079,-1.315,-1.315,1.079,1.079,1.079,1.079,-0.504,1.7069999999999999,1.079,1.079,1.079,1.079,-1.315,-0.292,1.315,1.079,1.315,-1.315,1.079,1.079,1.079,1.079,1.315,1.079,1.079,1.315,1.315,0.7020000000000001,0.589,1.079,1.315,1.079,1.315,0.040999999999999995,-0.002,-0.46799999999999997,1.7069999999999999,-1.315,1.079,1.7069999999999999,1.315,-1.315,1.315,-0.002,-1.252,-1.315,1.079,1.7069999999999999,1.7069999999999999,1.7069999999999999,0.861,1.7069999999999999,1.079,-0.002,1.079,1.079,1.079,-1.315,1.079,1.315,1.079,1.315,1.7069999999999999,1.079,1.079,1.7069999999999999,1.079,1.079,-1.315,1.264,-1.315,1.079,1.079,0.551,-1.315,1.7069999999999999,1.079,-1.315,-1.315,1.315,-1.315,-0.504,-0.002,-0.002,1.079,-1.315,-0.46799999999999997,1.079,-1.315,1.079,0.589,1.079,1.079,1.315,1.079,1.7069999999999999,1.079
