,T_AKAP9,T_AMER1,T_APC,T_ARID2,T_BCOR,T_BMP5,T_CACNA1D,T_CARD11,T_CHD2,T_CLP1,T_CREBBP,T_CRNKL1,T_CSMD3,T_DCTN1,T_DDX10,T_DNMT3A,T_EGFR,T_ELN,T_EP300,T_FANCA,T_HIST1H3B,T_KAT6B,T_KMT2C,T_KMT2D,T_LARP4B,T_MACC1,T_MAP3K1,T_MTOR,T_MUTYH,T_NACA,T_NBN,T_NCOR2,T_NSD1,T_PCM1,T_PDE4DIP,T_PIK3R1,T_PML,T_PTEN,T_PTPN13,T_RB1,T_RECQL4,T_STAG2,T_TAF15,T_VTI1A
232,-0.146,-1.093,0.8690000000000001,0.146,-0.146,-0.146,0.8690000000000001,0.8690000000000001,-0.146,-0.146,0.146,0.146,4.379,0.146,0.146,-1.093,-1.093,0.146,0.146,-0.146,-0.146,-1.093,-1.093,-1.093,0.146,0.146,-0.146,0.8690000000000001,-0.146,-0.146,0.8690000000000001,-0.146,0.8690000000000001,-1.093,-0.146,0.146,0.146,-0.146,0.146,0.8690000000000001,-0.146,0.8690000000000001,-0.146,-1.093
233,-0.27,1.829,1.0979999999999999,0.27,-0.27,-0.27,1.0979999999999999,1.0979999999999999,-0.27,-0.27,0.27,0.27,1.8530000000000002,0.27,0.27,1.829,1.829,0.27,0.27,-0.27,-0.27,1.829,1.829,1.829,0.27,0.27,-0.27,1.0979999999999999,-0.27,-0.27,1.0979999999999999,-0.27,1.0979999999999999,1.829,-0.27,0.27,0.27,-0.27,0.27,1.0979999999999999,-0.27,1.0979999999999999,-0.27,1.829
234,-6.108,0.23199999999999998,-3.955,6.108,-6.108,-6.108,-3.955,-3.955,-6.108,-6.108,6.108,6.108,3.532,6.108,6.108,0.23199999999999998,0.23199999999999998,6.108,6.108,-6.108,-6.108,0.23199999999999998,0.23199999999999998,0.23199999999999998,6.108,6.108,-6.108,-3.955,-6.108,-6.108,-3.955,-6.108,-3.955,0.23199999999999998,-6.108,6.108,6.108,-6.108,6.108,-3.955,-6.108,-3.955,-6.108,0.23199999999999998
235,-0.8140000000000001,1.858,-2.928,0.8140000000000001,-0.8140000000000001,-0.8140000000000001,-2.928,-2.928,-0.8140000000000001,-0.8140000000000001,0.8140000000000001,0.8140000000000001,-0.294,0.8140000000000001,0.8140000000000001,1.858,1.858,0.8140000000000001,0.8140000000000001,-0.8140000000000001,-0.8140000000000001,1.858,1.858,1.858,0.8140000000000001,0.8140000000000001,-0.8140000000000001,-2.928,-0.8140000000000001,-0.8140000000000001,-2.928,-0.8140000000000001,-2.928,1.858,-0.8140000000000001,0.8140000000000001,0.8140000000000001,-0.8140000000000001,0.8140000000000001,-2.928,-0.8140000000000001,-2.928,-0.8140000000000001,1.858
236,1.932,1.194,1.9569999999999999,-1.932,1.932,1.932,1.9569999999999999,1.9569999999999999,1.932,1.932,-1.932,-1.932,2.892,-1.932,-1.932,1.194,1.194,-1.932,-1.932,1.932,1.932,1.194,1.194,1.194,-1.932,-1.932,1.932,1.9569999999999999,1.932,1.932,1.9569999999999999,1.932,1.9569999999999999,1.194,1.932,-1.932,-1.932,1.932,-1.932,1.9569999999999999,1.932,1.9569999999999999,1.932,1.194
237,4.728,-0.256,-0.11599999999999999,-4.728,4.728,4.728,-0.11599999999999999,-0.11599999999999999,4.728,4.728,-4.728,-4.728,-0.522,-4.728,-4.728,-0.256,-0.256,-4.728,-4.728,4.728,4.728,-0.256,-0.256,-0.256,-4.728,-4.728,4.728,-0.11599999999999999,4.728,4.728,-0.11599999999999999,4.728,-0.11599999999999999,-0.256,4.728,-4.728,-4.728,4.728,-4.728,-0.11599999999999999,4.728,-0.11599999999999999,4.728,-0.256
238,-2.334,1.9409999999999998,0.83,2.334,-2.334,-2.334,0.83,0.83,-2.334,-2.334,2.334,2.334,-1.445,2.334,2.334,1.9409999999999998,1.9409999999999998,2.334,2.334,-2.334,-2.334,1.9409999999999998,1.9409999999999998,1.9409999999999998,2.334,2.334,-2.334,0.83,-2.334,-2.334,0.83,-2.334,0.83,1.9409999999999998,-2.334,2.334,2.334,-2.334,2.334,0.83,-2.334,0.83,-2.334,1.9409999999999998
239,3.25,-1.228,3.033,-3.25,3.25,3.25,3.033,3.033,3.25,3.25,-3.25,-3.25,-1.682,-3.25,-3.25,-1.228,-1.228,-3.25,-3.25,3.25,3.25,-1.228,-1.228,-1.228,-3.25,-3.25,3.25,3.033,3.25,3.25,3.033,3.25,3.033,-1.228,3.25,-3.25,-3.25,3.25,-3.25,3.033,3.25,3.033,3.25,-1.228
240,-0.71,-0.081,-0.851,0.71,-0.71,-0.71,-0.851,-0.851,-0.71,-0.71,0.71,0.71,1.889,0.71,0.71,-0.081,-0.081,0.71,0.71,-0.71,-0.71,-0.081,-0.081,-0.081,0.71,0.71,-0.71,-0.851,-0.71,-0.71,-0.851,-0.71,-0.851,-0.081,-0.71,0.71,0.71,-0.71,0.71,-0.851,-0.71,-0.851,-0.71,-0.081
241,0.127,1.2830000000000001,4.007,-0.127,0.127,0.127,4.007,4.007,0.127,0.127,-0.127,-0.127,3.487,-0.127,-0.127,1.2830000000000001,1.2830000000000001,-0.127,-0.127,0.127,0.127,1.2830000000000001,1.2830000000000001,1.2830000000000001,-0.127,-0.127,0.127,4.007,0.127,0.127,4.007,0.127,4.007,1.2830000000000001,0.127,-0.127,-0.127,0.127,-0.127,4.007,0.127,4.007,0.127,1.2830000000000001
242,0.077,-2.138,0.67,-0.077,0.077,0.077,0.67,0.67,0.077,0.077,-0.077,-0.077,1.834,-0.077,-0.077,-2.138,-2.138,-0.077,-0.077,0.077,0.077,-2.138,-2.138,-2.138,-0.077,-0.077,0.077,0.67,0.077,0.077,0.67,0.077,0.67,-2.138,0.077,-0.077,-0.077,0.077,-0.077,0.67,0.077,0.67,0.077,-2.138
243,3.763,3.628,1.7719999999999998,-3.763,3.763,3.763,1.7719999999999998,1.7719999999999998,3.763,3.763,-3.763,-3.763,-0.517,-3.763,-3.763,3.628,3.628,-3.763,-3.763,3.763,3.763,3.628,3.628,3.628,-3.763,-3.763,3.763,1.7719999999999998,3.763,3.763,1.7719999999999998,3.763,1.7719999999999998,3.628,3.763,-3.763,-3.763,3.763,-3.763,1.7719999999999998,3.763,1.7719999999999998,3.763,3.628
244,-1.73,0.8320000000000001,1.624,1.73,-1.73,-1.73,1.624,1.624,-1.73,-1.73,1.73,1.73,2.3680000000000003,1.73,1.73,0.8320000000000001,0.8320000000000001,1.73,1.73,-1.73,-1.73,0.8320000000000001,0.8320000000000001,0.8320000000000001,1.73,1.73,-1.73,1.624,-1.73,-1.73,1.624,-1.73,1.624,0.8320000000000001,-1.73,1.73,1.73,-1.73,1.73,1.624,-1.73,1.624,-1.73,0.8320000000000001
245,4.691,0.6829999999999999,-0.42,-4.691,4.691,4.691,-0.42,-0.42,4.691,4.691,-4.691,-4.691,-0.28,-4.691,-4.691,0.6829999999999999,0.6829999999999999,-4.691,-4.691,4.691,4.691,0.6829999999999999,0.6829999999999999,0.6829999999999999,-4.691,-4.691,4.691,-0.42,4.691,4.691,-0.42,4.691,-0.42,0.6829999999999999,4.691,-4.691,-4.691,4.691,-4.691,-0.42,4.691,-0.42,4.691,0.6829999999999999
246,3.2089999999999996,1.311,-0.6579999999999999,-3.2089999999999996,3.2089999999999996,3.2089999999999996,-0.6579999999999999,-0.6579999999999999,3.2089999999999996,3.2089999999999996,-3.2089999999999996,-3.2089999999999996,-3.17,-3.2089999999999996,-3.2089999999999996,1.311,1.311,-3.2089999999999996,-3.2089999999999996,3.2089999999999996,3.2089999999999996,1.311,1.311,1.311,-3.2089999999999996,-3.2089999999999996,3.2089999999999996,-0.6579999999999999,3.2089999999999996,3.2089999999999996,-0.6579999999999999,3.2089999999999996,-0.6579999999999999,1.311,3.2089999999999996,-3.2089999999999996,-3.2089999999999996,3.2089999999999996,-3.2089999999999996,-0.6579999999999999,3.2089999999999996,-0.6579999999999999,3.2089999999999996,1.311
247,2.673,2.7960000000000003,-2.42,-2.673,2.673,2.673,-2.42,-2.42,2.673,2.673,-2.673,-2.673,0.6940000000000001,-2.673,-2.673,2.7960000000000003,2.7960000000000003,-2.673,-2.673,2.673,2.673,2.7960000000000003,2.7960000000000003,2.7960000000000003,-2.673,-2.673,2.673,-2.42,2.673,2.673,-2.42,2.673,-2.42,2.7960000000000003,2.673,-2.673,-2.673,2.673,-2.673,-2.42,2.673,-2.42,2.673,2.7960000000000003
248,2.83,0.18600000000000003,-1.167,-2.83,2.83,2.83,-1.167,-1.167,2.83,2.83,-2.83,-2.83,-0.38799999999999996,-2.83,-2.83,0.18600000000000003,0.18600000000000003,-2.83,-2.83,2.83,2.83,0.18600000000000003,0.18600000000000003,0.18600000000000003,-2.83,-2.83,2.83,-1.167,2.83,2.83,-1.167,2.83,-1.167,0.18600000000000003,2.83,-2.83,-2.83,2.83,-2.83,-1.167,2.83,-1.167,2.83,0.18600000000000003
249,1.942,-1.505,1.2,-1.942,1.942,1.942,1.2,1.2,1.942,1.942,-1.942,-1.942,-0.324,-1.942,-1.942,-1.505,-1.505,-1.942,-1.942,1.942,1.942,-1.505,-1.505,-1.505,-1.942,-1.942,1.942,1.2,1.942,1.942,1.2,1.942,1.2,-1.505,1.942,-1.942,-1.942,1.942,-1.942,1.2,1.942,1.2,1.942,-1.505
250,1.567,-1.9409999999999998,-4.124,-1.567,1.567,1.567,-4.124,-4.124,1.567,1.567,-1.567,-1.567,-3.965,-1.567,-1.567,-1.9409999999999998,-1.9409999999999998,-1.567,-1.567,1.567,1.567,-1.9409999999999998,-1.9409999999999998,-1.9409999999999998,-1.567,-1.567,1.567,-4.124,1.567,1.567,-4.124,1.567,-4.124,-1.9409999999999998,1.567,-1.567,-1.567,1.567,-1.567,-4.124,1.567,-4.124,1.567,-1.9409999999999998
251,19.258,0.35,1.18,-19.258,19.258,19.258,1.18,1.18,19.258,19.258,-19.258,-19.258,3.69,-19.258,-19.258,0.35,0.35,-19.258,-19.258,19.258,19.258,0.35,0.35,0.35,-19.258,-19.258,19.258,1.18,19.258,19.258,1.18,19.258,1.18,0.35,19.258,-19.258,-19.258,19.258,-19.258,1.18,19.258,1.18,19.258,0.35
252,14.632,-0.81,-2.263,-14.632,14.632,14.632,-2.263,-2.263,14.632,14.632,-14.632,-14.632,-0.985,-14.632,-14.632,-0.81,-0.81,-14.632,-14.632,14.632,14.632,-0.81,-0.81,-0.81,-14.632,-14.632,14.632,-2.263,14.632,14.632,-2.263,14.632,-2.263,-0.81,14.632,-14.632,-14.632,14.632,-14.632,-2.263,14.632,-2.263,14.632,-0.81
253,-0.348,2.655,-1.3880000000000001,0.348,-0.348,-0.348,-1.3880000000000001,-1.3880000000000001,-0.348,-0.348,0.348,0.348,3.3,0.348,0.348,2.655,2.655,0.348,0.348,-0.348,-0.348,2.655,2.655,2.655,0.348,0.348,-0.348,-1.3880000000000001,-0.348,-0.348,-1.3880000000000001,-0.348,-1.3880000000000001,2.655,-0.348,0.348,0.348,-0.348,0.348,-1.3880000000000001,-0.348,-1.3880000000000001,-0.348,2.655
254,-1.406,-1.2,-2.585,1.406,-1.406,-1.406,-2.585,-2.585,-1.406,-1.406,1.406,1.406,-0.428,1.406,1.406,-1.2,-1.2,1.406,1.406,-1.406,-1.406,-1.2,-1.2,-1.2,1.406,1.406,-1.406,-2.585,-1.406,-1.406,-2.585,-1.406,-2.585,-1.2,-1.406,1.406,1.406,-1.406,1.406,-2.585,-1.406,-2.585,-1.406,-1.2
255,1.301,-1.692,1.734,-1.301,1.301,1.301,1.734,1.734,1.301,1.301,-1.301,-1.301,-1.714,-1.301,-1.301,-1.692,-1.692,-1.301,-1.301,1.301,1.301,-1.692,-1.692,-1.692,-1.301,-1.301,1.301,1.734,1.301,1.301,1.734,1.301,1.734,-1.692,1.301,-1.301,-1.301,1.301,-1.301,1.734,1.301,1.734,1.301,-1.692
256,-2.842,-2.9219999999999997,1.492,2.842,-2.842,-2.842,1.492,1.492,-2.842,-2.842,2.842,2.842,0.444,2.842,2.842,-2.9219999999999997,-2.9219999999999997,2.842,2.842,-2.842,-2.842,-2.9219999999999997,-2.9219999999999997,-2.9219999999999997,2.842,2.842,-2.842,1.492,-2.842,-2.842,1.492,-2.842,1.492,-2.9219999999999997,-2.842,2.842,2.842,-2.842,2.842,1.492,-2.842,1.492,-2.842,-2.9219999999999997
257,1.025,-4.229,2.535,-1.025,1.025,1.025,2.535,2.535,1.025,1.025,-1.025,-1.025,-0.634,-1.025,-1.025,-4.229,-4.229,-1.025,-1.025,1.025,1.025,-4.229,-4.229,-4.229,-1.025,-1.025,1.025,2.535,1.025,1.025,2.535,1.025,2.535,-4.229,1.025,-1.025,-1.025,1.025,-1.025,2.535,1.025,2.535,1.025,-4.229
258,3.647,-3.295,-3.242,-3.647,3.647,3.647,-3.242,-3.242,3.647,3.647,-3.647,-3.647,-2.006,-3.647,-3.647,-3.295,-3.295,-3.647,-3.647,3.647,3.647,-3.295,-3.295,-3.295,-3.647,-3.647,3.647,-3.242,3.647,3.647,-3.242,3.647,-3.242,-3.295,3.647,-3.647,-3.647,3.647,-3.647,-3.242,3.647,-3.242,3.647,-3.295
259,2.13,0.846,1.825,-2.13,2.13,2.13,1.825,1.825,2.13,2.13,-2.13,-2.13,2.066,-2.13,-2.13,0.846,0.846,-2.13,-2.13,2.13,2.13,0.846,0.846,0.846,-2.13,-2.13,2.13,1.825,2.13,2.13,1.825,2.13,1.825,0.846,2.13,-2.13,-2.13,2.13,-2.13,1.825,2.13,1.825,2.13,0.846
260,-0.237,1.68,2.714,0.237,-0.237,-0.237,2.714,2.714,-0.237,-0.237,0.237,0.237,3.4739999999999998,0.237,0.237,1.68,1.68,0.237,0.237,-0.237,-0.237,1.68,1.68,1.68,0.237,0.237,-0.237,2.714,-0.237,-0.237,2.714,-0.237,2.714,1.68,-0.237,0.237,0.237,-0.237,0.237,2.714,-0.237,2.714,-0.237,1.68
261,0.725,-1.097,-1.656,-0.725,0.725,0.725,-1.656,-1.656,0.725,0.725,-0.725,-0.725,-2.833,-0.725,-0.725,-1.097,-1.097,-0.725,-0.725,0.725,0.725,-1.097,-1.097,-1.097,-0.725,-0.725,0.725,-1.656,0.725,0.725,-1.656,0.725,-1.656,-1.097,0.725,-0.725,-0.725,0.725,-0.725,-1.656,0.725,-1.656,0.725,-1.097
262,9.731,0.778,-3.245,-9.731,9.731,9.731,-3.245,-3.245,9.731,9.731,-9.731,-9.731,-4.232,-9.731,-9.731,0.778,0.778,-9.731,-9.731,9.731,9.731,0.778,0.778,0.778,-9.731,-9.731,9.731,-3.245,9.731,9.731,-3.245,9.731,-3.245,0.778,9.731,-9.731,-9.731,9.731,-9.731,-3.245,9.731,-3.245,9.731,0.778
263,-0.105,-3.9739999999999998,1.031,0.105,-0.105,-0.105,1.031,1.031,-0.105,-0.105,0.105,0.105,0.384,0.105,0.105,-3.9739999999999998,-3.9739999999999998,0.105,0.105,-0.105,-0.105,-3.9739999999999998,-3.9739999999999998,-3.9739999999999998,0.105,0.105,-0.105,1.031,-0.105,-0.105,1.031,-0.105,1.031,-3.9739999999999998,-0.105,0.105,0.105,-0.105,0.105,1.031,-0.105,1.031,-0.105,-3.9739999999999998
264,3.469,-1.649,1.962,-3.469,3.469,3.469,1.962,1.962,3.469,3.469,-3.469,-3.469,-2.398,-3.469,-3.469,-1.649,-1.649,-3.469,-3.469,3.469,3.469,-1.649,-1.649,-1.649,-3.469,-3.469,3.469,1.962,3.469,3.469,1.962,3.469,1.962,-1.649,3.469,-3.469,-3.469,3.469,-3.469,1.962,3.469,1.962,3.469,-1.649
265,1.3459999999999999,4.237,-1.7890000000000001,-1.3459999999999999,1.3459999999999999,1.3459999999999999,-1.7890000000000001,-1.7890000000000001,1.3459999999999999,1.3459999999999999,-1.3459999999999999,-1.3459999999999999,2.96,-1.3459999999999999,-1.3459999999999999,4.237,4.237,-1.3459999999999999,-1.3459999999999999,1.3459999999999999,1.3459999999999999,4.237,4.237,4.237,-1.3459999999999999,-1.3459999999999999,1.3459999999999999,-1.7890000000000001,1.3459999999999999,1.3459999999999999,-1.7890000000000001,1.3459999999999999,-1.7890000000000001,4.237,1.3459999999999999,-1.3459999999999999,-1.3459999999999999,1.3459999999999999,-1.3459999999999999,-1.7890000000000001,1.3459999999999999,-1.7890000000000001,1.3459999999999999,4.237
266,-2.676,-0.354,2.489,2.676,-2.676,-2.676,2.489,2.489,-2.676,-2.676,2.676,2.676,1.399,2.676,2.676,-0.354,-0.354,2.676,2.676,-2.676,-2.676,-0.354,-0.354,-0.354,2.676,2.676,-2.676,2.489,-2.676,-2.676,2.489,-2.676,2.489,-0.354,-2.676,2.676,2.676,-2.676,2.676,2.489,-2.676,2.489,-2.676,-0.354
267,1.159,-2.346,0.341,-1.159,1.159,1.159,0.341,0.341,1.159,1.159,-1.159,-1.159,-3.24,-1.159,-1.159,-2.346,-2.346,-1.159,-1.159,1.159,1.159,-2.346,-2.346,-2.346,-1.159,-1.159,1.159,0.341,1.159,1.159,0.341,1.159,0.341,-2.346,1.159,-1.159,-1.159,1.159,-1.159,0.341,1.159,0.341,1.159,-2.346
268,0.594,-2.7710000000000004,-2.824,-0.594,0.594,0.594,-2.824,-2.824,0.594,0.594,-0.594,-0.594,0.63,-0.594,-0.594,-2.7710000000000004,-2.7710000000000004,-0.594,-0.594,0.594,0.594,-2.7710000000000004,-2.7710000000000004,-2.7710000000000004,-0.594,-0.594,0.594,-2.824,0.594,0.594,-2.824,0.594,-2.824,-2.7710000000000004,0.594,-0.594,-0.594,0.594,-0.594,-2.824,0.594,-2.824,0.594,-2.7710000000000004
269,0.762,-0.386,2.401,-0.762,0.762,0.762,2.401,2.401,0.762,0.762,-0.762,-0.762,1.9669999999999999,-0.762,-0.762,-0.386,-0.386,-0.762,-0.762,0.762,0.762,-0.386,-0.386,-0.386,-0.762,-0.762,0.762,2.401,0.762,0.762,2.401,0.762,2.401,-0.386,0.762,-0.762,-0.762,0.762,-0.762,2.401,0.762,2.401,0.762,-0.386
270,0.773,1.012,-2.907,-0.773,0.773,0.773,-2.907,-2.907,0.773,0.773,-0.773,-0.773,2.767,-0.773,-0.773,1.012,1.012,-0.773,-0.773,0.773,0.773,1.012,1.012,1.012,-0.773,-0.773,0.773,-2.907,0.773,0.773,-2.907,0.773,-2.907,1.012,0.773,-0.773,-0.773,0.773,-0.773,-2.907,0.773,-2.907,0.773,1.012
271,-0.907,1.018,-0.24,0.907,-0.907,-0.907,-0.24,-0.24,-0.907,-0.907,0.907,0.907,2.6639999999999997,0.907,0.907,1.018,1.018,0.907,0.907,-0.907,-0.907,1.018,1.018,1.018,0.907,0.907,-0.907,-0.24,-0.907,-0.907,-0.24,-0.907,-0.24,1.018,-0.907,0.907,0.907,-0.907,0.907,-0.24,-0.907,-0.24,-0.907,1.018
272,1.665,2.411,4.221,-1.665,1.665,1.665,4.221,4.221,1.665,1.665,-1.665,-1.665,0.821,-1.665,-1.665,2.411,2.411,-1.665,-1.665,1.665,1.665,2.411,2.411,2.411,-1.665,-1.665,1.665,4.221,1.665,1.665,4.221,1.665,4.221,2.411,1.665,-1.665,-1.665,1.665,-1.665,4.221,1.665,4.221,1.665,2.411
273,-4.231,0.0,2.698,4.231,-4.231,-4.231,2.698,2.698,-4.231,-4.231,4.231,4.231,2.6910000000000003,4.231,4.231,0.0,0.0,4.231,4.231,-4.231,-4.231,0.0,0.0,0.0,4.231,4.231,-4.231,2.698,-4.231,-4.231,2.698,-4.231,2.698,0.0,-4.231,4.231,4.231,-4.231,4.231,2.698,-4.231,2.698,-4.231,0.0
274,1.194,0.79,-0.518,-1.194,1.194,1.194,-0.518,-0.518,1.194,1.194,-1.194,-1.194,-2.719,-1.194,-1.194,0.79,0.79,-1.194,-1.194,1.194,1.194,0.79,0.79,0.79,-1.194,-1.194,1.194,-0.518,1.194,1.194,-0.518,1.194,-0.518,0.79,1.194,-1.194,-1.194,1.194,-1.194,-0.518,1.194,-0.518,1.194,0.79
275,1.9180000000000001,3.947,3.889,-1.9180000000000001,1.9180000000000001,1.9180000000000001,3.889,3.889,1.9180000000000001,1.9180000000000001,-1.9180000000000001,-1.9180000000000001,3.991,-1.9180000000000001,-1.9180000000000001,3.947,3.947,-1.9180000000000001,-1.9180000000000001,1.9180000000000001,1.9180000000000001,3.947,3.947,3.947,-1.9180000000000001,-1.9180000000000001,1.9180000000000001,3.889,1.9180000000000001,1.9180000000000001,3.889,1.9180000000000001,3.889,3.947,1.9180000000000001,-1.9180000000000001,-1.9180000000000001,1.9180000000000001,-1.9180000000000001,3.889,1.9180000000000001,3.889,1.9180000000000001,3.947
276,-3.378,1.62,2.602,3.378,-3.378,-3.378,2.602,2.602,-3.378,-3.378,3.378,3.378,-1.297,3.378,3.378,1.62,1.62,3.378,3.378,-3.378,-3.378,1.62,1.62,1.62,3.378,3.378,-3.378,2.602,-3.378,-3.378,2.602,-3.378,2.602,1.62,-3.378,3.378,3.378,-3.378,3.378,2.602,-3.378,2.602,-3.378,1.62
277,0.956,-1.17,3.718,-0.956,0.956,0.956,3.718,3.718,0.956,0.956,-0.956,-0.956,-1.128,-0.956,-0.956,-1.17,-1.17,-0.956,-0.956,0.956,0.956,-1.17,-1.17,-1.17,-0.956,-0.956,0.956,3.718,0.956,0.956,3.718,0.956,3.718,-1.17,0.956,-0.956,-0.956,0.956,-0.956,3.718,0.956,3.718,0.956,-1.17
278,-3.255,-1.057,-0.679,3.255,-3.255,-3.255,-0.679,-0.679,-3.255,-3.255,3.255,3.255,1.45,3.255,3.255,-1.057,-1.057,3.255,3.255,-3.255,-3.255,-1.057,-1.057,-1.057,3.255,3.255,-3.255,-0.679,-3.255,-3.255,-0.679,-3.255,-0.679,-1.057,-3.255,3.255,3.255,-3.255,3.255,-0.679,-3.255,-0.679,-3.255,-1.057
279,2.011,0.5489999999999999,1.43,-2.011,2.011,2.011,1.43,1.43,2.011,2.011,-2.011,-2.011,1.499,-2.011,-2.011,0.5489999999999999,0.5489999999999999,-2.011,-2.011,2.011,2.011,0.5489999999999999,0.5489999999999999,0.5489999999999999,-2.011,-2.011,2.011,1.43,2.011,2.011,1.43,2.011,1.43,0.5489999999999999,2.011,-2.011,-2.011,2.011,-2.011,1.43,2.011,1.43,2.011,0.5489999999999999
280,14.552999999999999,4.283,-4.11,-14.552999999999999,14.552999999999999,14.552999999999999,-4.11,-4.11,14.552999999999999,14.552999999999999,-14.552999999999999,-14.552999999999999,-1.714,-14.552999999999999,-14.552999999999999,4.283,4.283,-14.552999999999999,-14.552999999999999,14.552999999999999,14.552999999999999,4.283,4.283,4.283,-14.552999999999999,-14.552999999999999,14.552999999999999,-4.11,14.552999999999999,14.552999999999999,-4.11,14.552999999999999,-4.11,4.283,14.552999999999999,-14.552999999999999,-14.552999999999999,14.552999999999999,-14.552999999999999,-4.11,14.552999999999999,-4.11,14.552999999999999,4.283
281,7.409,0.872,3.2569999999999997,-7.409,7.409,7.409,3.2569999999999997,3.2569999999999997,7.409,7.409,-7.409,-7.409,2.5340000000000003,-7.409,-7.409,0.872,0.872,-7.409,-7.409,7.409,7.409,0.872,0.872,0.872,-7.409,-7.409,7.409,3.2569999999999997,7.409,7.409,3.2569999999999997,7.409,3.2569999999999997,0.872,7.409,-7.409,-7.409,7.409,-7.409,3.2569999999999997,7.409,3.2569999999999997,7.409,0.872
282,2.428,1.046,0.9490000000000001,-2.428,2.428,2.428,0.9490000000000001,0.9490000000000001,2.428,2.428,-2.428,-2.428,0.846,-2.428,-2.428,1.046,1.046,-2.428,-2.428,2.428,2.428,1.046,1.046,1.046,-2.428,-2.428,2.428,0.9490000000000001,2.428,2.428,0.9490000000000001,2.428,0.9490000000000001,1.046,2.428,-2.428,-2.428,2.428,-2.428,0.9490000000000001,2.428,0.9490000000000001,2.428,1.046
283,1.354,-1.401,3.248,-1.354,1.354,1.354,3.248,3.248,1.354,1.354,-1.354,-1.354,-0.65,-1.354,-1.354,-1.401,-1.401,-1.354,-1.354,1.354,1.354,-1.401,-1.401,-1.401,-1.354,-1.354,1.354,3.248,1.354,1.354,3.248,1.354,3.248,-1.401,1.354,-1.354,-1.354,1.354,-1.354,3.248,1.354,3.248,1.354,-1.401
284,2.0580000000000003,3.444,3.647,-2.0580000000000003,2.0580000000000003,2.0580000000000003,3.647,3.647,2.0580000000000003,2.0580000000000003,-2.0580000000000003,-2.0580000000000003,3.516,-2.0580000000000003,-2.0580000000000003,3.444,3.444,-2.0580000000000003,-2.0580000000000003,2.0580000000000003,2.0580000000000003,3.444,3.444,3.444,-2.0580000000000003,-2.0580000000000003,2.0580000000000003,3.647,2.0580000000000003,2.0580000000000003,3.647,2.0580000000000003,3.647,3.444,2.0580000000000003,-2.0580000000000003,-2.0580000000000003,2.0580000000000003,-2.0580000000000003,3.647,2.0580000000000003,3.647,2.0580000000000003,3.444
285,1.1840000000000002,-0.8009999999999999,0.24600000000000002,-1.1840000000000002,1.1840000000000002,1.1840000000000002,0.24600000000000002,0.24600000000000002,1.1840000000000002,1.1840000000000002,-1.1840000000000002,-1.1840000000000002,-0.601,-1.1840000000000002,-1.1840000000000002,-0.8009999999999999,-0.8009999999999999,-1.1840000000000002,-1.1840000000000002,1.1840000000000002,1.1840000000000002,-0.8009999999999999,-0.8009999999999999,-0.8009999999999999,-1.1840000000000002,-1.1840000000000002,1.1840000000000002,0.24600000000000002,1.1840000000000002,1.1840000000000002,0.24600000000000002,1.1840000000000002,0.24600000000000002,-0.8009999999999999,1.1840000000000002,-1.1840000000000002,-1.1840000000000002,1.1840000000000002,-1.1840000000000002,0.24600000000000002,1.1840000000000002,0.24600000000000002,1.1840000000000002,-0.8009999999999999
286,1.075,-4.148,1.729,-1.075,1.075,1.075,1.729,1.729,1.075,1.075,-1.075,-1.075,-3.2760000000000002,-1.075,-1.075,-4.148,-4.148,-1.075,-1.075,1.075,1.075,-4.148,-4.148,-4.148,-1.075,-1.075,1.075,1.729,1.075,1.075,1.729,1.075,1.729,-4.148,1.075,-1.075,-1.075,1.075,-1.075,1.729,1.075,1.729,1.075,-4.148
287,-0.718,1.8940000000000001,-3.5389999999999997,0.718,-0.718,-0.718,-3.5389999999999997,-3.5389999999999997,-0.718,-0.718,0.718,0.718,1.345,0.718,0.718,1.8940000000000001,1.8940000000000001,0.718,0.718,-0.718,-0.718,1.8940000000000001,1.8940000000000001,1.8940000000000001,0.718,0.718,-0.718,-3.5389999999999997,-0.718,-0.718,-3.5389999999999997,-0.718,-3.5389999999999997,1.8940000000000001,-0.718,0.718,0.718,-0.718,0.718,-3.5389999999999997,-0.718,-3.5389999999999997,-0.718,1.8940000000000001
288,-0.20600000000000002,-0.39399999999999996,-2.935,0.20600000000000002,-0.20600000000000002,-0.20600000000000002,-2.935,-2.935,-0.20600000000000002,-0.20600000000000002,0.20600000000000002,0.20600000000000002,0.493,0.20600000000000002,0.20600000000000002,-0.39399999999999996,-0.39399999999999996,0.20600000000000002,0.20600000000000002,-0.20600000000000002,-0.20600000000000002,-0.39399999999999996,-0.39399999999999996,-0.39399999999999996,0.20600000000000002,0.20600000000000002,-0.20600000000000002,-2.935,-0.20600000000000002,-0.20600000000000002,-2.935,-0.20600000000000002,-2.935,-0.39399999999999996,-0.20600000000000002,0.20600000000000002,0.20600000000000002,-0.20600000000000002,0.20600000000000002,-2.935,-0.20600000000000002,-2.935,-0.20600000000000002,-0.39399999999999996
