,T_ABL1,T_AKAP9,T_ALK,T_APC,T_ARHGEF12,T_ARID1A,T_ARID2,T_ATP1A1,T_ATP2B3,T_ATR,T_ATRX,T_BARD1,T_BAZ1A,T_BCL11B,T_BCR,T_BIRC6,T_BMP5,T_BRAF,T_BRCA1,T_BRCA2,T_BRD3,T_BRD4,T_CACNA1D,T_CARD11,T_CASP8,T_CCND1,T_CDH17,T_CDKN2A,T_CHD2,T_CHD4,T_CIC,T_CNBD1,T_CNTNAP2,T_COL1A1,T_CREB3L1,T_CREB3L2,T_CREBBP,T_CRNKL1,T_CSF1R,T_CSMD3,T_CTNND1,T_CYLD,T_DCC,T_DICER1,T_EPHA3,T_EPHA7,T_ERBB4,T_ERC1,T_EZR,T_FANCC,T_FAT3,T_FAT4,T_FLI1,T_FLT3,T_FNBP1,T_FOXP1,T_FOXR1,T_HSP90AA1,T_IGF2BP2,T_IL21R,T_ISX,T_JAK3,T_KAT6B,T_KDM5A,T_KDR,T_KMT2C,T_KMT2D,T_LATS1,T_LIFR,T_LRP1B,T_LZTR1,T_MAML2,T_MAP3K1,T_MECOM,T_MGMT,T_MPL,T_MSH2,T_MTCP1,T_MUC16,T_MYH11,T_NACA,T_NCOR1,T_NF1,T_NIN,T_NOTCH2,T_NRAS,T_NTRK1,T_NUMA1,T_NUTM2B,T_PDE4DIP,T_PDGFRB,T_PIK3CB,T_PML,T_POLE,T_POLQ,T_POT1,T_PREX2,T_PRRX1,T_PTCH1,T_PTEN,T_PTPRC,T_PTPRK,T_PTPRT,T_RANBP2,T_RECQL4,T_RGPD3,T_RGS7,T_RHOH,T_RNF43,T_ROS1,T_RPL22,T_RPL5,T_SALL4,T_SDHA,T_SEPT6,T_SETBP1,T_SETD2,T_SMARCA4,T_SMARCB1,T_SND1,T_SPEN,T_STAG1,T_TAF15,T_TAL1,T_TET1,T_TET2,T_TNC,T_TP53,T_TP63,T_TRIM24,T_TRIM27,T_TRIP11,T_TRRAP,T_TSC2,T_UBR5,T_USP6,T_WRN,T_XPA,T_ZBTB16,T_ZEB1,T_ZFHX3,T_ZMYM2
103,7.3870000000000005,0.8,-0.486,6.667999999999999,0.44299999999999995,-0.679,-0.679,-0.486,-0.679,0.44299999999999995,-0.486,7.3870000000000005,-2.061,-3.08,0.44299999999999995,-0.826,6.667999999999999,0.226,-1.861,7.3870000000000005,0.44299999999999995,-0.486,-0.679,-0.165,-0.486,-0.679,-1.861,7.3870000000000005,-0.486,-0.679,-0.486,7.3870000000000005,-1.861,0.44299999999999995,-0.679,1.548,-0.486,7.3870000000000005,-0.679,-0.679,-0.679,0.44299999999999995,-0.679,7.3870000000000005,-0.165,-3.08,0.017,0.44299999999999995,-0.486,-0.486,7.3870000000000005,7.3870000000000005,-0.679,0.44299999999999995,6.667999999999999,-0.679,-0.486,-0.486,-0.486,0.44299999999999995,-0.679,-3.08,7.3870000000000005,0.44299999999999995,7.3870000000000005,-0.486,3.4960000000000004,-0.679,0.44299999999999995,4.3069999999999995,-1.861,-3.08,0.44299999999999995,-0.486,-0.679,-0.486,-0.486,-1.861,1.555,0.44299999999999995,-3.134,-0.679,-0.679,6.667999999999999,-0.486,-0.486,3.4960000000000004,6.667999999999999,-0.486,3.2039999999999997,-0.679,0.44299999999999995,6.667999999999999,-2.015,-0.486,6.667999999999999,0.44299999999999995,-1.861,-0.486,-1.861,-0.679,-0.486,6.667999999999999,6.667999999999999,1.172,-0.679,-0.679,0.44299999999999995,7.3870000000000005,-1.861,-0.486,7.3870000000000005,-0.486,-0.679,0.44299999999999995,-0.486,-0.826,6.667999999999999,-3.08,-1.861,0.44299999999999995,-0.486,0.44299999999999995,-3.08,-0.486,6.667999999999999,-0.679,0.017,-0.679,0.44299999999999995,-0.679,-0.165,3.134,-0.679,-0.486,-0.679,7.3870000000000005,0.44299999999999995,0.44299999999999995,-0.679,-0.486,-0.486
104,-1.475,-1.133,-2.515,-1.68,2.88,-1.722,-1.722,-2.515,-1.722,2.88,-2.515,-1.475,-2.235,4.684,2.88,-3.125,-1.68,2.884,-0.091,-1.475,2.88,-2.515,-1.722,1.436,-2.515,-1.722,-0.091,-1.475,-2.515,-1.722,-2.515,-1.475,-0.091,2.88,-1.722,2.1719999999999997,-2.515,-1.475,-1.722,-1.722,-1.722,2.88,-1.722,-1.475,1.436,4.684,0.466,2.88,-2.515,-2.515,-1.475,-1.475,-1.722,2.88,-1.68,-1.722,-2.515,-2.515,-2.515,2.88,-1.722,4.684,-1.475,2.88,-1.475,-2.515,-2.32,-1.722,2.88,1.083,-0.091,4.684,2.88,-2.515,-1.722,-2.515,-2.515,-0.091,-4.752,2.88,1.354,-1.722,-1.722,-1.68,-2.515,-2.515,-2.32,-1.68,-2.515,-1.6159999999999999,-1.722,2.88,-1.68,-2.929,-2.515,-1.68,2.88,-0.091,-2.515,-0.091,-1.722,-2.515,-1.68,-1.68,1.072,-1.722,-1.722,2.88,-1.475,-0.091,-2.515,-1.475,-2.515,-1.722,2.88,-2.515,-3.125,-1.68,4.684,-0.091,2.88,-2.515,2.88,4.684,-2.515,-1.68,-1.722,0.466,-1.722,2.88,-1.722,1.436,-1.354,-1.722,-2.515,-1.722,-1.475,2.88,2.88,-1.722,-2.515,-2.515
105,-1.85,2.503,-1.565,-1.8030000000000002,2.54,1.052,1.052,-1.565,1.052,2.54,-1.565,-1.85,-3.748,9.235,2.54,-0.345,-1.8030000000000002,4.453,-2.428,-1.85,2.54,-1.565,1.052,4.507,-1.565,1.052,-2.428,-1.85,-1.565,1.052,-1.565,-1.85,-2.428,2.54,1.052,3.7460000000000004,-1.565,-1.85,1.052,1.052,1.052,2.54,1.052,-1.85,4.507,9.235,0.812,2.54,-1.565,-1.565,-1.85,-1.85,1.052,2.54,-1.8030000000000002,1.052,-1.565,-1.565,-1.565,2.54,1.052,9.235,-1.85,2.54,-1.85,-1.565,-0.532,1.052,2.54,0.637,-2.428,9.235,2.54,-1.565,1.052,-1.565,-1.565,-2.428,-3.637,2.54,4.087,1.052,1.052,-1.8030000000000002,-1.565,-1.565,-0.532,-1.8030000000000002,-1.565,0.316,1.052,2.54,-1.8030000000000002,-1.886,-1.565,-1.8030000000000002,2.54,-2.428,-1.565,-2.428,1.052,-1.565,-1.8030000000000002,-1.8030000000000002,5.439,1.052,1.052,2.54,-1.85,-2.428,-1.565,-1.85,-1.565,1.052,2.54,-1.565,-0.345,-1.8030000000000002,9.235,-2.428,2.54,-1.565,2.54,9.235,-1.565,-1.8030000000000002,1.052,0.812,1.052,2.54,1.052,4.507,-4.087,1.052,-1.565,1.052,-1.85,2.54,2.54,1.052,-1.565,-1.565
106,-1.072,-1.5330000000000001,-0.505,-5.972,2.492,-1.219,-1.219,-0.505,-1.219,2.492,-0.505,-1.072,0.359,0.649,2.492,-1.224,-5.972,1.456,0.9259999999999999,-1.072,2.492,-0.505,-1.219,1.548,-0.505,-1.219,0.9259999999999999,-1.072,-0.505,-1.219,-0.505,-1.072,0.9259999999999999,2.492,-1.219,1.193,-0.505,-1.072,-1.219,-1.219,-1.219,2.492,-1.219,-1.072,1.548,0.649,1.4780000000000002,2.492,-0.505,-0.505,-1.072,-1.072,-1.219,2.492,-5.972,-1.219,-0.505,-0.505,-0.505,2.492,-1.219,0.649,-1.072,2.492,-1.072,-0.505,-1.642,-1.219,2.492,1.0959999999999999,0.9259999999999999,0.649,2.492,-0.505,-1.219,-0.505,-0.505,0.9259999999999999,-1.33,2.492,0.12300000000000001,-1.219,-1.219,-5.972,-0.505,-0.505,-1.642,-5.972,-0.505,-0.034,-1.219,2.492,-5.972,-0.517,-0.505,-5.972,2.492,0.9259999999999999,-0.505,0.9259999999999999,-1.219,-0.505,-5.972,-5.972,0.42100000000000004,-1.219,-1.219,2.492,-1.072,0.9259999999999999,-0.505,-1.072,-0.505,-1.219,2.492,-0.505,-1.224,-5.972,0.649,0.9259999999999999,2.492,-0.505,2.492,0.649,-0.505,-5.972,-1.219,1.4780000000000002,-1.219,2.492,-1.219,1.548,-0.12300000000000001,-1.219,-0.505,-1.219,-1.072,2.492,2.492,-1.219,-0.505,-0.505
107,-2.168,-2.988,-3.772,6.527,1.091,0.889,0.889,-3.772,0.889,1.091,-3.772,-2.168,1.273,0.628,1.091,-1.7830000000000001,6.527,4.602,6.474,-2.168,1.091,-3.772,0.889,2.23,-3.772,0.889,6.474,-2.168,-3.772,0.889,-3.772,-2.168,6.474,1.091,0.889,-2.445,-3.772,-2.168,0.889,0.889,0.889,1.091,0.889,-2.168,2.23,0.628,-1.39,1.091,-3.772,-3.772,-2.168,-2.168,0.889,1.091,6.527,0.889,-3.772,-3.772,-3.772,1.091,0.889,0.628,-2.168,1.091,-2.168,-3.772,-0.848,0.889,1.091,-0.544,6.474,0.628,1.091,-3.772,0.889,-3.772,-3.772,6.474,0.18100000000000002,1.091,-2.48,0.889,0.889,6.527,-3.772,-3.772,-0.848,6.527,-3.772,-2.249,0.889,1.091,6.527,1.5619999999999998,-3.772,6.527,1.091,6.474,-3.772,6.474,0.889,-3.772,6.527,6.527,-1.942,0.889,0.889,1.091,-2.168,6.474,-3.772,-2.168,-3.772,0.889,1.091,-3.772,-1.7830000000000001,6.527,0.628,6.474,1.091,-3.772,1.091,0.628,-3.772,6.527,0.889,-1.39,0.889,1.091,0.889,2.23,2.48,0.889,-3.772,0.889,-2.168,1.091,1.091,0.889,-3.772,-3.772
108,-2.138,2.494,-1.4969999999999999,-1.7930000000000001,1.247,1.0190000000000001,1.0190000000000001,-1.4969999999999999,1.0190000000000001,1.247,-1.4969999999999999,-2.138,-3.696,10.297,1.247,-0.32299999999999995,-1.7930000000000001,2.986,-2.454,-2.138,1.247,-1.4969999999999999,1.0190000000000001,2.583,-1.4969999999999999,1.0190000000000001,-2.454,-2.138,-1.4969999999999999,1.0190000000000001,-1.4969999999999999,-2.138,-2.454,1.247,1.0190000000000001,2.6060000000000003,-1.4969999999999999,-2.138,1.0190000000000001,1.0190000000000001,1.0190000000000001,1.247,1.0190000000000001,-2.138,2.583,10.297,-0.031,1.247,-1.4969999999999999,-1.4969999999999999,-2.138,-2.138,1.0190000000000001,1.247,-1.7930000000000001,1.0190000000000001,-1.4969999999999999,-1.4969999999999999,-1.4969999999999999,1.247,1.0190000000000001,10.297,-2.138,1.247,-2.138,-1.4969999999999999,-0.738,1.0190000000000001,1.247,-0.41200000000000003,-2.454,10.297,1.247,-1.4969999999999999,1.0190000000000001,-1.4969999999999999,-1.4969999999999999,-2.454,-3.89,1.247,4.473,1.0190000000000001,1.0190000000000001,-1.7930000000000001,-1.4969999999999999,-1.4969999999999999,-0.738,-1.7930000000000001,-1.4969999999999999,-0.7140000000000001,1.0190000000000001,1.247,-1.7930000000000001,-1.879,-1.4969999999999999,-1.7930000000000001,1.247,-2.454,-1.4969999999999999,-2.454,1.0190000000000001,-1.4969999999999999,-1.7930000000000001,-1.7930000000000001,3.8110000000000004,1.0190000000000001,1.0190000000000001,1.247,-2.138,-2.454,-1.4969999999999999,-2.138,-1.4969999999999999,1.0190000000000001,1.247,-1.4969999999999999,-0.32299999999999995,-1.7930000000000001,10.297,-2.454,1.247,-1.4969999999999999,1.247,10.297,-1.4969999999999999,-1.7930000000000001,1.0190000000000001,-0.031,1.0190000000000001,1.247,1.0190000000000001,2.583,-4.473,1.0190000000000001,-1.4969999999999999,1.0190000000000001,-2.138,1.247,1.247,1.0190000000000001,-1.4969999999999999,-1.4969999999999999
109,-0.894,-1.347,-0.098,-6.245,3.977,-0.659,-0.659,-0.098,-0.659,3.977,-0.098,-0.894,0.977,-0.231,3.977,-0.535,-6.245,2.593,1.234,-0.894,3.977,-0.098,-0.659,3.798,-0.098,-0.659,1.234,-0.894,-0.098,-0.659,-0.098,-0.894,1.234,3.977,-0.659,1.8880000000000001,-0.098,-0.894,-0.659,-0.659,-0.659,3.977,-0.659,-0.894,3.798,-0.231,2.742,3.977,-0.098,-0.098,-0.894,-0.894,-0.659,3.977,-6.245,-0.659,-0.098,-0.098,-0.098,3.977,-0.659,-0.231,-0.894,3.977,-0.894,-0.098,-1.105,-0.659,3.977,2.13,1.234,-0.231,3.977,-0.098,-0.659,-0.098,-0.098,1.234,-0.301,3.977,-0.285,-0.659,-0.659,-6.245,-0.098,-0.098,-1.105,-6.245,-0.098,1.584,-0.659,3.977,-6.245,0.302,-0.098,-6.245,3.977,1.234,-0.098,1.234,-0.659,-0.098,-6.245,-6.245,1.5419999999999998,-0.659,-0.659,3.977,-0.894,1.234,-0.098,-0.894,-0.098,-0.659,3.977,-0.098,-0.535,-6.245,-0.231,1.234,3.977,-0.098,3.977,-0.231,-0.098,-6.245,-0.659,2.742,-0.659,3.977,-0.659,3.798,0.285,-0.659,-0.098,-0.659,-0.894,3.977,3.977,-0.659,-0.098,-0.098
110,-1.849,-0.02,-1.061,6.114,-1.605,5.492000000000001,5.492000000000001,-1.061,5.492000000000001,-1.605,-1.061,-1.849,3.1430000000000002,-1.565,-1.605,2.4619999999999997,6.114,2.7110000000000003,5.55,-1.849,-1.605,-1.061,5.492000000000001,2.7089999999999996,-1.061,5.492000000000001,5.55,-1.849,-1.061,5.492000000000001,-1.061,-1.849,5.55,-1.605,5.492000000000001,-4.925,-1.061,-1.849,5.492000000000001,5.492000000000001,5.492000000000001,-1.605,5.492000000000001,-1.849,2.7089999999999996,-1.565,-1.94,-1.605,-1.061,-1.061,-1.849,-1.849,5.492000000000001,-1.605,6.114,5.492000000000001,-1.061,-1.061,-1.061,-1.605,5.492000000000001,-1.565,-1.849,-1.605,-1.849,-1.061,1.864,5.492000000000001,-1.605,-2.497,5.55,-1.565,-1.605,-1.061,5.492000000000001,-1.061,-1.061,5.55,5.121,-1.605,-2.353,5.492000000000001,5.492000000000001,6.114,-1.061,-1.061,1.864,6.114,-1.061,-0.20199999999999999,5.492000000000001,-1.605,6.114,7.101,-1.061,6.114,-1.605,5.55,-1.061,5.55,5.492000000000001,-1.061,6.114,6.114,-1.321,5.492000000000001,5.492000000000001,-1.605,-1.849,5.55,-1.061,-1.849,-1.061,5.492000000000001,-1.605,-1.061,2.4619999999999997,6.114,-1.565,5.55,-1.605,-1.061,-1.605,-1.565,-1.061,6.114,5.492000000000001,-1.94,5.492000000000001,-1.605,5.492000000000001,2.7089999999999996,2.353,5.492000000000001,-1.061,5.492000000000001,-1.849,-1.605,-1.605,5.492000000000001,-1.061,-1.061
111,-2.131,0.025,-1.469,3.9389999999999996,-0.787,3.1860000000000004,3.1860000000000004,-1.469,3.1860000000000004,-0.787,-1.469,-2.131,1.258,0.612,-0.787,1.048,3.9389999999999996,2.591,3.139,-2.131,-0.787,-1.469,3.1860000000000004,2.0869999999999997,-1.469,3.1860000000000004,3.139,-2.131,-1.469,3.1860000000000004,-1.469,-2.131,3.139,-0.787,3.1860000000000004,-2.636,-1.469,-2.131,3.1860000000000004,3.1860000000000004,3.1860000000000004,-0.787,3.1860000000000004,-2.131,2.0869999999999997,0.612,-1.571,-0.787,-1.469,-1.469,-2.131,-2.131,3.1860000000000004,-0.787,3.9389999999999996,3.1860000000000004,-1.469,-1.469,-1.469,-0.787,3.1860000000000004,0.612,-2.131,-0.787,-2.131,-1.469,0.614,3.1860000000000004,-0.787,-2.003,3.139,0.612,-0.787,-1.469,3.1860000000000004,-1.469,-1.469,3.139,1.6680000000000001,-0.787,-0.722,3.1860000000000004,3.1860000000000004,3.9389999999999996,-1.469,-1.469,0.614,3.9389999999999996,-1.469,-0.976,3.1860000000000004,-0.787,3.9389999999999996,3.0989999999999998,-1.469,3.9389999999999996,-0.787,3.139,-1.469,3.139,3.1860000000000004,-1.469,3.9389999999999996,3.9389999999999996,-0.616,3.1860000000000004,3.1860000000000004,-0.787,-2.131,3.139,-1.469,-2.131,-1.469,3.1860000000000004,-0.787,-1.469,1.048,3.9389999999999996,0.612,3.139,-0.787,-1.469,-0.787,0.612,-1.469,3.9389999999999996,3.1860000000000004,-1.571,3.1860000000000004,-0.787,3.1860000000000004,2.0869999999999997,0.722,3.1860000000000004,-1.469,3.1860000000000004,-2.131,-0.787,-0.787,3.1860000000000004,-1.469,-1.469
112,-1.473,-9.707,-0.366,-1.182,7.053,-10.714,-10.714,-0.366,-10.714,7.053,-0.366,-1.473,1.6130000000000002,-0.375,7.053,-5.687,-1.182,0.163,2.293,-1.473,7.053,-0.366,-10.714,-0.135,-0.366,-10.714,2.293,-1.473,-0.366,-10.714,-0.366,-1.473,2.293,7.053,-10.714,2.488,-0.366,-1.473,-10.714,-10.714,-10.714,7.053,-10.714,-1.473,-0.135,-0.375,4.083,7.053,-0.366,-0.366,-1.473,-1.473,-10.714,7.053,-1.182,-10.714,-0.366,-0.366,-0.366,7.053,-10.714,-0.375,-1.473,7.053,-1.473,-0.366,-7.649,-10.714,7.053,3.09,2.293,-0.375,7.053,-0.366,-10.714,-0.366,-0.366,2.293,-4.69,7.053,-0.643,-10.714,-10.714,-1.182,-0.366,-0.366,-7.649,-1.182,-0.366,-1.2930000000000001,-10.714,7.053,-1.182,-2.889,-0.366,-1.182,7.053,2.293,-0.366,2.293,-10.714,-0.366,-1.182,-1.182,-1.6840000000000002,-10.714,-10.714,7.053,-1.473,2.293,-0.366,-1.473,-0.366,-10.714,7.053,-0.366,-5.687,-1.182,-0.375,2.293,7.053,-0.366,7.053,-0.375,-0.366,-1.182,-10.714,4.083,-10.714,7.053,-10.714,-0.135,0.643,-10.714,-0.366,-10.714,-1.473,7.053,7.053,-10.714,-0.366,-0.366
113,-1.7990000000000002,-3.885,-0.54,4.769,-0.96,-3.0839999999999996,-3.0839999999999996,-0.54,-3.0839999999999996,-0.96,-0.54,-1.7990000000000002,1.2770000000000001,0.293,-0.96,-2.5269999999999997,4.769,-2.546,2.072,-1.7990000000000002,-0.96,-0.54,-3.0839999999999996,-4.718999999999999,-0.54,-3.0839999999999996,2.072,-1.7990000000000002,-0.54,-3.0839999999999996,-0.54,-1.7990000000000002,2.072,-0.96,-3.0839999999999996,-2.109,-0.54,-1.7990000000000002,-3.0839999999999996,-3.0839999999999996,-3.0839999999999996,-0.96,-3.0839999999999996,-1.7990000000000002,-4.718999999999999,0.293,-1.084,-0.96,-0.54,-0.54,-1.7990000000000002,-1.7990000000000002,-3.0839999999999996,-0.96,4.769,-3.0839999999999996,-0.54,-0.54,-0.54,-0.96,-3.0839999999999996,0.293,-1.7990000000000002,-0.96,-1.7990000000000002,-0.54,-3.633,-3.0839999999999996,-0.96,-1.9280000000000002,2.072,0.293,-0.96,-0.54,-3.0839999999999996,-0.54,-0.54,2.072,-2.322,-0.96,-0.213,-3.0839999999999996,-3.0839999999999996,4.769,-0.54,-0.54,-3.633,4.769,-0.54,-4.9639999999999995,-3.0839999999999996,-0.96,4.769,-0.909,-0.54,4.769,-0.96,2.072,-0.54,2.072,-3.0839999999999996,-0.54,4.769,4.769,-5.186,-3.0839999999999996,-3.0839999999999996,-0.96,-1.7990000000000002,2.072,-0.54,-1.7990000000000002,-0.54,-3.0839999999999996,-0.96,-0.54,-2.5269999999999997,4.769,0.293,2.072,-0.96,-0.54,-0.96,0.293,-0.54,4.769,-3.0839999999999996,-1.084,-3.0839999999999996,-0.96,-3.0839999999999996,-4.718999999999999,0.213,-3.0839999999999996,-0.54,-3.0839999999999996,-1.7990000000000002,-0.96,-0.96,-3.0839999999999996,-0.54,-0.54
114,-1.2109999999999999,1.975,0.237,-6.199,2.461,2.154,2.154,0.237,2.154,2.461,0.237,-1.2109999999999999,-0.34,1.6280000000000001,2.461,1.67,-6.199,3.57,-0.632,-1.2109999999999999,2.461,0.237,2.154,6.399,0.237,2.154,-0.632,-1.2109999999999999,0.237,2.154,0.237,-1.2109999999999999,-0.632,2.461,2.154,2.279,0.237,-1.2109999999999999,2.154,2.154,2.154,2.461,2.154,-1.2109999999999999,6.399,1.6280000000000001,1.986,2.461,0.237,0.237,-1.2109999999999999,-1.2109999999999999,2.154,2.461,-6.199,2.154,0.237,0.237,0.237,2.461,2.154,1.6280000000000001,-1.2109999999999999,2.461,-1.2109999999999999,0.237,0.615,2.154,2.461,0.985,-0.632,1.6280000000000001,2.461,0.237,2.154,0.237,0.237,-0.632,0.336,2.461,1.62,2.154,2.154,-6.199,0.237,0.237,0.615,-6.199,0.237,2.648,2.154,2.461,-6.199,1.105,0.237,-6.199,2.461,-0.632,0.237,-0.632,2.154,0.237,-6.199,-6.199,4.506,2.154,2.154,2.461,-1.2109999999999999,-0.632,0.237,-1.2109999999999999,0.237,2.154,2.461,0.237,1.67,-6.199,1.6280000000000001,-0.632,2.461,0.237,2.461,1.6280000000000001,0.237,-6.199,2.154,1.986,2.154,2.461,2.154,6.399,-1.62,2.154,0.237,2.154,-1.2109999999999999,2.461,2.461,2.154,0.237,0.237
115,-2.02,3.448,-0.84,-2.372,-5.92,2.432,2.432,-0.84,2.432,-5.92,-0.84,-2.02,-2.705,6.69,-5.92,1.047,-2.372,-1.524,-2.18,-2.02,-5.92,-0.84,2.432,-3.235,-0.84,2.432,-2.18,-2.02,-0.84,2.432,-0.84,-2.02,-2.18,-5.92,2.432,-2.162,-0.84,-2.02,2.432,2.432,2.432,-5.92,2.432,-2.02,-3.235,6.69,-4.811,-5.92,-0.84,-0.84,-2.02,-2.02,2.432,-5.92,-2.372,2.432,-0.84,-0.84,-0.84,-5.92,2.432,6.69,-2.02,-5.92,-2.02,-0.84,0.253,2.432,-5.92,-6.297999999999999,-2.18,6.69,-5.92,-0.84,2.432,-0.84,-0.84,-2.18,-1.8730000000000002,-5.92,4.007,2.432,2.432,-2.372,-0.84,-0.84,0.253,-2.372,-0.84,-4.413,2.432,-5.92,-2.372,-0.405,-0.84,-2.372,-5.92,-2.18,-0.84,-2.18,2.432,-0.84,-2.372,-2.372,-0.61,2.432,2.432,-5.92,-2.02,-2.18,-0.84,-2.02,-0.84,2.432,-5.92,-0.84,1.047,-2.372,6.69,-2.18,-5.92,-0.84,-5.92,6.69,-0.84,-2.372,2.432,-4.811,2.432,-5.92,2.432,-3.235,-4.007,2.432,-0.84,2.432,-2.02,-5.92,-5.92,2.432,-0.84,-0.84
116,-2.559,-0.105,0.8059999999999999,2.117,2.79,1.069,1.069,0.8059999999999999,1.069,2.79,0.8059999999999999,-2.559,1.7930000000000001,0.4,2.79,1.337,2.117,2.432,1.224,-2.559,2.79,0.8059999999999999,1.069,4.947,0.8059999999999999,1.069,1.224,-2.559,0.8059999999999999,1.069,0.8059999999999999,-2.559,1.224,2.79,1.069,1.189,0.8059999999999999,-2.559,1.069,1.069,1.069,2.79,1.069,-2.559,4.947,0.4,2.656,2.79,0.8059999999999999,0.8059999999999999,-2.559,-2.559,1.069,2.79,2.117,1.069,0.8059999999999999,0.8059999999999999,0.8059999999999999,2.79,1.069,0.4,-2.559,2.79,-2.559,0.8059999999999999,-0.963,1.069,2.79,0.387,1.224,0.4,2.79,0.8059999999999999,1.069,0.8059999999999999,0.8059999999999999,1.224,0.466,2.79,1.051,1.069,1.069,2.117,0.8059999999999999,0.8059999999999999,-0.963,2.117,0.8059999999999999,1.646,1.069,2.79,2.117,2.092,0.8059999999999999,2.117,2.79,1.224,0.8059999999999999,1.224,1.069,0.8059999999999999,2.117,2.117,2.101,1.069,1.069,2.79,-2.559,1.224,0.8059999999999999,-2.559,0.8059999999999999,1.069,2.79,0.8059999999999999,1.337,2.117,0.4,1.224,2.79,0.8059999999999999,2.79,0.4,0.8059999999999999,2.117,1.069,2.656,1.069,2.79,1.069,4.947,-1.051,1.069,0.8059999999999999,1.069,-2.559,2.79,2.79,1.069,0.8059999999999999,0.8059999999999999
117,-2.81,-0.006999999999999999,2.2230000000000003,1.965,2.347,1.521,1.521,2.2230000000000003,1.521,2.347,2.2230000000000003,-2.81,3.4939999999999998,-1.016,2.347,2.735,1.965,1.3969999999999998,1.5319999999999998,-2.81,2.347,2.2230000000000003,1.521,4.956,2.2230000000000003,1.521,1.5319999999999998,-2.81,2.2230000000000003,1.521,2.2230000000000003,-2.81,1.5319999999999998,2.347,1.521,0.7070000000000001,2.2230000000000003,-2.81,1.521,1.521,1.521,2.347,1.521,-2.81,4.956,-1.016,3.41,2.347,2.2230000000000003,2.2230000000000003,-2.81,-2.81,1.521,2.347,1.965,1.521,2.2230000000000003,2.2230000000000003,2.2230000000000003,2.347,1.521,-1.016,-2.81,2.347,-2.81,2.2230000000000003,-0.8,1.521,2.347,-0.026000000000000002,1.5319999999999998,-1.016,2.347,2.2230000000000003,1.521,2.2230000000000003,2.2230000000000003,1.5319999999999998,1.82,2.347,0.9740000000000001,1.521,1.521,1.965,2.2230000000000003,2.2230000000000003,-0.8,1.965,2.2230000000000003,2.474,1.521,2.347,1.965,3.7910000000000004,2.2230000000000003,1.965,2.347,1.5319999999999998,2.2230000000000003,1.5319999999999998,1.521,2.2230000000000003,1.965,1.965,1.874,1.521,1.521,2.347,-2.81,1.5319999999999998,2.2230000000000003,-2.81,2.2230000000000003,1.521,2.347,2.2230000000000003,2.735,1.965,-1.016,1.5319999999999998,2.347,2.2230000000000003,2.347,-1.016,2.2230000000000003,1.965,1.521,3.41,1.521,2.347,1.521,4.956,-0.9740000000000001,1.521,2.2230000000000003,1.521,-2.81,2.347,2.347,1.521,2.2230000000000003,2.2230000000000003
118,-2.372,-4.512,-1.9680000000000002,-3.838,1.383,-2.557,-2.557,-1.9680000000000002,-2.557,1.383,-1.9680000000000002,-2.372,0.9420000000000001,1.187,1.383,-3.3689999999999998,-3.838,0.752,3.278,-2.372,1.383,-1.9680000000000002,-2.557,-0.8440000000000001,-1.9680000000000002,-2.557,3.278,-2.372,-1.9680000000000002,-2.557,-1.9680000000000002,-2.372,3.278,1.383,-2.557,-0.929,-1.9680000000000002,-2.372,-2.557,-2.557,-2.557,1.383,-2.557,-2.372,-0.8440000000000001,1.187,-0.215,1.383,-1.9680000000000002,-1.9680000000000002,-2.372,-2.372,-2.557,1.383,-3.838,-2.557,-1.9680000000000002,-1.9680000000000002,-1.9680000000000002,1.383,-2.557,1.187,-2.372,1.383,-2.372,-1.9680000000000002,-3.718,-2.557,1.383,-0.447,3.278,1.187,1.383,-1.9680000000000002,-2.557,-1.9680000000000002,-1.9680000000000002,3.278,-2.707,1.383,-0.631,-2.557,-2.557,-3.838,-1.9680000000000002,-1.9680000000000002,-3.718,-3.838,-1.9680000000000002,-3.677,-2.557,1.383,-3.838,-0.875,-1.9680000000000002,-3.838,1.383,3.278,-1.9680000000000002,3.278,-2.557,-1.9680000000000002,-3.838,-3.838,-2.9160000000000004,-2.557,-2.557,1.383,-2.372,3.278,-1.9680000000000002,-2.372,-1.9680000000000002,-2.557,1.383,-1.9680000000000002,-3.3689999999999998,-3.838,1.187,3.278,1.383,-1.9680000000000002,1.383,1.187,-1.9680000000000002,-3.838,-2.557,-0.215,-2.557,1.383,-2.557,-0.8440000000000001,0.631,-2.557,-1.9680000000000002,-2.557,-2.372,1.383,1.383,-2.557,-1.9680000000000002,-1.9680000000000002
