,TL-2-105,TAK-715,CP466722,BMS-345541,Genentech Cpd 10,GSK429286A,Ruxolitinib,SB-715992,ZSTK474,KIN001-102,CAL-101,GW-2580,BMS-708163,BX-912,LY317615,WZ3105,XMD14-99,CP724714,JW-7-24-1,ABT-869,GSK2126458,PHA-793887,TG101348,QL-XI-92,XMD15-27,QL-XII-47,AC220,EKB-569,Masitinib,OSI-930,XMD13-2,Bleomycin (50 uM),AT-7519,XL-184,NPK76-II-72-1,NG-25,TL-1-85,VX-11e,FR-180204,"Zibotentan, ZD4054",BIX02189,KIN001-236,KIN001-055,KIN001-266,NVP-BHG712,PIK-93,TPCA-1,Y-39983,YM201636,AV-951,GSK690693,KIN001-270,CH5424802,KIN001-244,KIN001-260,SB52334,AS605240,STF-62247,I-BET,MPS-1-IN-1,CX-5461,Tubastatin A,VNLG/124,XL-880,EX-527,THZ-2-49,PFI-1,UNC0638,UNC0638.1,OSI-027,SN-38,MP470,T0901317,IOX2,5-Fluorouracil,NSC-207895,CAY10603,GSK269962A,SB-505124,Tamoxifen,piperlongumine,PI-103,Phenformin,SNX-2112,BMS-708163.1,BMS-536924,AR-42,EHT 1864,QL-X-138,CCT007093,AG-014699,AZD6244,TW 37,rTRAIL,XAV 939,JNJ-26854165,PLX4720 (rescreen),CUDC-101,THZ-2-102-1,(5Z)-7-Oxozeaenol,JQ1,CHIR-99021,BMN-673,Afatinib (rescreen),UNC1215,SGC0946,Temozolomide,GSK1070916,"PXD101, Belinostat",PF-4708671,Olaparib (rescreen),YM155,FK866,AZD6482,Etoposide,Vinorelbine,Midostaurin,CCT018159,AP-24534,JNK-9L,JQ1.1,FTI-277,Trametinib,CHIR-99021.1,Shikonin,AKT inhibitor VIII,NSC-87877,AZD6482.1,HG-6-64-1,DMOG,JQ12,Mitomycin C,Embelin,LAQ824,Doxorubicin,QS11,Epothilone B,GSK-1904529A,Bicalutamide,OSU-03012,IPA-3,LFM-A13,GDC0941 (rescreen),Tipifarnib,FH535,BAY 61-3606,Pazopanib,AS601245,BMS-754807,OSI-906,Gemcitabine,Bryostatin 1,Obatoclax Mesylate,Bleomycin,PF-562271,GSK-650394,AUY922,RDEA119 (rescreen),Bicalutamide.1,PAC-1,Bexarotene,Cetuximab,Dabrafenib,Thapsigargin,Vorinostat,Bosutinib,Lenalidomide,Vinblastine,Cisplatin,Docetaxel,Olaparib,ABT-888,17-AAG,Vismodegib,Camptothecin,Methotrexate,ABT-263,AZD7762,CEP-701,AMG-706,Elesclomol,Afatinib,BX-795,Nutlin-3a,PD-173074,RO-3306,KU-55933,PLX4720,Axitinib,GW 441756,VX-702,JNK Inhibitor VIII,Cytarabine,Gefitinib,NU-7441,NVP-BEZ235,GDC0941,AZD8055,PD-0325901,AICAR,ATRA,RDEA119,CI-1040,BIRB 0796,Temsirolimus,SL 0101-1,SB590885,MK-2206,PD-0332991,AZD6244.1,FMK,Nilotinib,ZM-447439,YK 4-279,681640,SB 216763,MLN4924,QL-VIII-58,XMD8-92,HG-5-113-01,XMD11-85h,ZG-10,HG-5-88-01,QL-XII-61,PHA-665752,NVP-TAE684,Crizotinib,Imatinib,AZD-0530,AZ628,Parthenolide,KIN001-135,Sorafenib,Bortezomib,GSK269962A.1,MG-132,Paclitaxel,A-770041,BMS-509744,Pyrimethamine,GW843682X,MS-275,TGX221,Sunitinib,Z-LLNle-CHO,CGP-60474,CGP-082996,WZ-1-84,BMS-536924.1,CMK,A-443654,S-Trityl-L-cysteine,BI-2536,GNF-2,WH-4-023,Salubrinal,Dasatinib,XMD8-85,Roscovitine,Lapatinib,Cyclopamine,VX-680,JW-7-52-1,Erlotinib,Rapamycin
TL-2-105,1.0,0.7721665632841687,0.7704635138550338,0.6576653077641217,0.3948514163363132,0.18135053801257298,0.5879197276276382,0.6436894472311999,0.7462643016386943,0.8689226121985968,0.5505033598809568,0.6930749247522264,0.7422958286151963,0.7800510531374573,0.40991952776831286,0.5613488519439302,0.7898947085815214,0.7372863146386105,0.44852695166401557,0.40121491356106803,0.49525375331150534,0.6794617898937277,0.696904117437357,0.4048676510004377,0.6072379477832217,0.7485541205893801,0.7814698489423806,0.7563054763229162,0.15884761198171615,0.6442431713794187,0.7247476372769819,-0.12910359334918572,0.5750800535324675,0.6424232939517053,0.47269486343177136,0.34824448669412816,0.14099584883233707,0.4648660452571115,0.5215464673504917,-0.06115272226055742,0.705440128229652,0.7422393734371128,0.3274106943750935,0.32980949687750744,0.6522887633149956,0.5162483057890167,0.6909538770723596,-0.22939976355164396,0.7266376503421554,0.22652931878630223,0.45091015574869714,-0.23235522413937543,0.4092585644286098,0.6998741196231536,0.009312896486024949,0.540657587485141,-0.08603490805404874,0.3436081215820596,0.7679703425054194,0.6692717165950504,0.7193784315631155,0.6682331792996411,0.22581685537883892,0.377223407669865,-0.02641901086236012,0.42718685382166277,-0.08854866769580834,-0.5759933778695007,0.6393297490178638,0.6338517205885874,0.032832027602287726,0.607677083443286,0.5354352291200342,-0.010365453210967898,0.7773317505505076,0.2703274092633589,0.667464402992534,-0.3018929292554652,0.13628167191796442,-0.1753991849778755,-0.5327910617565,0.13067987186661198,-0.0795669578393224,0.6097309529533226,0.5877903510607676,0.4860129335163961,0.6845838384522672,0.6404997843399604,0.8313978598868176,0.4680602954004205,0.39794872943167375,-0.08746420468481354,-0.33930506179032305,0.15500698395881635,0.013175542209808998,-0.2876397525925234,-0.46144079735211374,0.6273875091207248,0.3924449316409441,-0.3899254063065861,-0.33466383211913037,-0.15420815754600464,0.22740268046381568,0.18431308917555342,0.0037148148660017906,0.5998568301505487,0.17364133431940465,0.6570774616020775,0.7525840271567991,0.5835381959376227,0.19665079219421522,0.585586032574942,-0.32585424087278003,-0.24792060435172375,0.5283885632697652,0.3768989801792568,0.36729162936298987,0.28159021799176664,0.5052382741957983,-0.20556594256593916,0.14407160037979408,-0.30429426978078095,0.09875866986383307,-0.6570047233989217,0.007383469136794631,-0.38249560189683995,0.020025815325359346,-0.45778402269322255,-0.3508353855787858,-0.047893197096167836,-0.5220815472797797,-0.04429977366441764,-0.4367754981667299,-0.05476707922440711,0.49190412128393035,0.1445341160053895,0.27536084751692846,0.007949401712299395,0.13839368482796788,0.4636922241502146,-0.3611330192277525,-0.719479946145707,-0.680878686324144,0.6528319822640509,-0.37828478373563074,0.524766431457382,-0.5725461408830375,-0.007837206069670121,0.1677319469774069,-0.5029914238842894,-0.04135268549226995,-0.4027723674465721,-0.013952323223444096,0.4777275729277347,0.2642578270263244,0.6604382208482349,0.032396155116814304,-0.3314129986614229,-0.3458165449328976,-0.38800731227978075,-0.7248586235511081,0.11709438453859523,0.5068319714774762,0.28136792778386666,0.413964325986499,0.02776060465347316,0.572828616504032,-0.010660603015401074,0.06130426411212816,-0.26085835380944755,0.131496655674839,0.5498572410193378,-0.07687479758504473,-0.24406884262274772,0.39906020390708813,0.5317167785257688,0.2509701416758991,-0.06258729554048545,0.2427488665119629,-0.07539977314984996,-0.41887730061038453,-0.0963107438102377,-0.22885236386599567,0.05652464802260438,-0.18726705112715514,-0.3900632815774668,-0.34875021927027916,0.025920669154263633,0.3274509788599436,0.6671100088306536,0.7026732507283666,0.27314122973005694,0.19395652045060108,0.23039812482839012,-0.33291718897319467,-0.5525275736276605,-0.6335572424863215,-0.2760444680621738,-0.10096061691546497,0.48490773022943745,0.39611038828200795,-0.22695036351912215,0.15930728895308532,0.3270754185140801,-0.22290692989221925,0.3768995983727561,0.4246128607659091,-0.38126853912085645,0.42487931619110625,0.04986059021538407,0.5451763274118286,0.30780358462138596,-0.10061381441101563,0.29062257253849855,-0.09085359967887463,-0.1322898590118274,0.2831239175956528,-0.30919043073671687,0.21735408202693726,0.4148433098399314,-0.17511672647015322,-0.751793456834932,-0.25067404055875014,0.42007156183107214,0.4466523878773438,-0.36009238175094366,0.3097704217326639,-0.10685318185380875,-0.03911520265877598,0.6299424480258312,0.1478559611567012,0.04757560015077761,0.4343792658398832,0.36605514698123925,-0.13956479612381292,0.5313203274837968,0.28839873979415204,-0.5370565924641864,0.5340527694492009,0.11530366149806072,0.539015546706589,-0.4472137119724884,-0.04234234034488624,0.39139690371163255,-0.1209272144972156,-0.1965131815996422,-0.5004173272863934,0.2840894841218422,0.5721379321211219,-0.24531601858810906,0.2372369141413964,0.2670622078725987,0.5497444011355318,-0.19242534888156473,-0.4505134474999416,0.7568261907506153,-0.5271376271886098,0.10383507885045881,0.6011175464588656,-0.4632164144431519,-0.1462187302865793,0.5612910161959251,0.1128178593674978,-0.06140087475097768,-0.4718775925081235
TAK-715,0.7721665632841687,1.0,0.8270457490620851,0.8549532475537307,0.5016316179697778,0.501177180945266,0.6558925349656449,0.7573263436773056,0.6787811318693064,0.7348110481687135,0.3077408776812609,0.8136562267167254,0.8778149883581734,0.9237241713932158,0.5096439412862206,0.5646958437196158,0.8993749840194424,0.9198326234830602,0.14220592061519452,0.5461331727886439,0.33829214519057027,0.7741965754432302,0.8373067062853435,0.6082737548043045,0.8846059569097597,0.7046105166146946,0.595080622841811,0.8631580518484544,-0.1431341939309086,0.680397801661805,0.8419036624229002,0.18204209232663585,0.7454502330478158,0.6620429756865399,0.719752746521869,0.562225041366218,0.4478367380842403,0.5364081812139863,0.7447781444148918,-0.02107066227383336,0.8054276964252183,0.833181425913922,0.766086580281697,0.5109025446229345,0.7597475577087395,0.48691465519236915,0.8148257264543841,0.2374805200286165,0.8234801455358384,0.36659177707817975,0.17266113212283868,-0.18955148099176236,0.36440091493262594,0.8298900492068616,0.1068914838846066,0.6548393182139308,-0.14961603880866348,0.6380960120581288,0.8948236651099559,0.6865865370304279,0.922711943264765,0.7523656040117725,0.4760102378863151,0.6039647468579767,0.16417268516821915,0.5151639546974521,-0.06821654656675277,-0.5782258080911458,0.5589260020121849,0.4750904371861116,0.1271404054558363,0.6688131871105365,0.7230710903241933,0.022385594444091748,0.868080837103149,0.42912889819590966,0.6298453794014148,-0.2637331600089382,-0.01418863320560112,-0.40654417573439683,-0.7380123733073616,0.17699077827072174,0.02289669969048471,0.7556030765302686,0.48681739469617774,0.39564401200783966,0.6366731397879076,0.6213923233684091,0.6526127289324495,0.4414844050996066,0.4580628647474425,-0.361449833412345,-0.26967724370710866,0.46196920734913505,-0.010055453995081806,-0.2377972103525651,-0.29426876576993105,0.5894766161145606,0.6715026157036188,-0.54592722657916,-0.6160582058641438,0.18149074903592927,0.22191223989022327,0.4352657838259281,0.20664319879470885,0.6034077440642827,0.3244893643166213,0.8149141013769137,0.678291676240134,0.5929255656879647,0.3008400612655083,0.8434066146280476,-0.2836915858062705,-0.40304123747968357,0.5245441176231987,0.5417403456922781,0.581281019862369,0.3586605869804409,0.727882835091519,-0.027424259264757393,0.24405450554153932,-0.1862689653445665,0.17549835330689503,-0.5348634413474336,-0.21575094966650465,-0.6360446492609243,0.1390379558299444,-0.7338933000480635,-0.25027582995885733,0.15658326043906237,-0.5953199668736812,0.1419943001860309,-0.27853841277027375,-0.2403436010015749,0.688919356534645,0.41934428744342184,0.6264741868653846,0.30114677232023407,0.2666566431639575,0.5699890414819951,-0.30056606294923294,-0.6514775107151749,-0.8273303011511293,0.8257256889065179,-0.20445476065807983,0.7924379950568234,-0.3415762762656537,0.2930472958295492,0.18257206618533103,-0.4527245040488729,0.23990661580327785,-0.4682615565268711,0.17064786772600168,0.8127681766873112,0.18148770949030776,0.8573366841418463,0.1657612932184791,-0.11173222585754747,-0.35869114909728106,-0.0971203100430272,-0.5867126343214355,0.5955272465616193,0.6603405624478832,0.5057899007519033,0.5263310745679632,0.4266191814885159,0.847606922574275,-0.05510732901749833,0.2626466143605507,-0.4137738700521451,0.339910542596162,0.8390735697197261,-0.17774395977806162,-0.17110866282382303,0.41331492695306343,0.8045081086412015,0.6023729799946577,0.30388075256301617,0.5493475869176757,0.12906510768044677,-0.6002451077861086,0.3106347139673309,-0.05212713031426657,-0.17940521680517998,0.19165601741529573,-0.35962114051330896,-0.26792503552127506,0.13223414543738976,0.4835479960285779,0.7232140985070875,0.8767206498386806,0.34468216279625485,0.3871378051179802,0.6882611128753443,-0.1955852549134605,-0.7097336474863405,-0.8741622367719318,-0.5180952399094652,-0.021251979580582732,0.5069476543410755,0.5204584242240962,-0.19287209705461889,0.26784530358365194,0.5394575556730198,-0.4757463359339034,0.5970270040902592,0.6555568571313836,-0.5885668325942119,0.18239936044140054,0.07485925089639285,0.7618545939640671,0.7349369723678346,0.11589200506560453,0.3613912875126713,0.24291583740846748,-0.42936144268933957,0.5103758062360513,-0.47709426036584623,0.12627899385620608,0.28530882867569834,-0.1822890028783722,-0.6146355122618624,-0.42155045126227053,0.11881070058478721,0.24835784173749328,-0.45295501448710557,0.11394974649945874,-0.29229791677402817,-0.06079843201201717,0.5128320123520318,0.07764205615706621,0.07410795495818183,0.4134437468801234,0.2531441085685314,-0.29013918475398476,0.42927424634550276,0.1521321152779609,-0.5393506437625507,0.3974869350323046,0.023585450094966164,0.3959254911636481,-0.588528710954867,-0.17316049028809927,0.2508225391253684,-0.2142861545476,-0.4202186063770549,-0.6762988155277977,0.39259649559838583,0.4933571201730978,-0.3743340041047184,0.20983595894033924,0.17361701970826787,0.47244768816809457,-0.3848639187194003,-0.5596248593256261,0.8339793136933177,-0.6767745941884629,-0.0041475057669617685,0.42149500916187493,-0.2829538983335633,-0.271762877525114,0.4892468239302168,0.17747057306093092,0.14461123792994057,-0.4219052336244981
CP466722,0.7704635138550338,0.8270457490620851,1.0,0.64572573231895,0.62815101950377,0.29900928361621615,0.3041431391248855,0.6992789196112543,0.8862288207669438,0.7348862474608114,0.49584581940731365,0.6478476373492772,0.7117921555218356,0.8724798450565525,0.2386605947298749,0.5824453530341946,0.628102780434913,0.898301994371899,0.2637814632381636,0.29043346968376604,0.47674502599695673,0.5858092953980144,0.8275326739557629,0.37140963294242574,0.56230355454699,0.8489917680206506,0.5878071678333787,0.7489341998180924,-0.15085820095048083,0.46625958192970157,0.6826977913864921,-0.013092258155944845,0.6485670771777369,0.763596250438175,0.6659051037872824,0.7200045504219734,0.5359780290397113,0.6237419766798944,0.5940110779221309,-0.21290960187185945,0.7830941105135634,0.7997463749177766,0.6436535466805046,0.29337712192713217,0.8489988705260793,0.8112040517994418,0.8799147634623699,-0.03722522758187667,0.8482918360366865,0.06045907659840802,0.09008086233217003,-0.15163219461085087,0.21138206203886298,0.8102450476733762,-0.21454730826363608,0.7043603672145665,-0.17468584807678525,0.25586661134004046,0.8106469980274398,0.6934870080248599,0.7691116475597217,0.7319248183481075,0.2938530866509774,0.5169221114839702,-0.13981731706735917,0.38326826390796237,-0.17706860960546003,-0.6523102643797568,0.3725196475727387,0.6417887139386993,0.0011796246325286941,0.7505656166536839,0.4505135261655067,-0.18934558863375522,0.7062229699606923,0.5936489750882961,0.8153980481999077,-0.31077282166021286,0.21285935452145452,-0.2263352202428542,-0.6321367829426512,-0.05516614492809967,-0.31536608074310885,0.7543712410721404,0.44152762736243245,0.521921340042237,0.8421848109531096,0.43197569732089186,0.7808767148312462,0.5261028116958756,0.2672789970116129,-0.3640598978123274,-0.41931125479332715,0.2925358207775698,0.09285045172348419,-0.41501612199412996,-0.40430548853672005,0.7773137287841444,0.5874312620818826,-0.39323301509548886,-0.5241718034901082,0.14819862467726236,0.025083205459673713,0.24721556427541497,0.06245690175098393,0.24178414115396957,0.11619849395256394,0.7922551574227883,0.7570338610853471,0.5205431336196253,0.07714361638278638,0.6747295063184466,-0.4603644261117841,-0.183491124229673,0.28188506617194714,0.16080324133941237,0.35022409010980904,0.02546305138890676,0.5549494213029371,-0.42270884083173993,-0.09627927140600057,-0.3372685530792973,0.14385125459970818,-0.5330974717791479,-0.2431460363040494,-0.47738997362887575,-0.19548873862121355,-0.6305104556606541,-0.3616965565915835,-0.012900834785144545,-0.7122230080295363,-0.2550730092543248,-0.5136526829774146,-0.291713918356504,0.3957142306140078,0.005886889647541606,0.21186575229444118,-0.09480497073062502,-0.012073034677829005,0.18853869476895083,-0.3816684116994469,-0.6034318647114327,-0.7140442098328346,0.5801119994730756,-0.5192175374583559,0.4948083175089921,-0.34725737041463856,-0.003930714093398662,0.05149743031274376,-0.43342916801129494,-0.07240279240140783,-0.3958980486989418,-0.1400285773374512,0.576035307242183,-0.12971641461407948,0.5922428203883191,-0.2267566147938576,-0.2904109492825493,-0.29389885868762616,-0.3632675974796288,-0.7599115437821736,0.176205035340722,0.6810724865138388,0.18540234429065056,0.4094745036074192,0.056627565967825894,0.5696103757636989,-0.23628824576084773,-0.028266327976618433,-0.44857114640335566,0.011585891143035989,0.5228509739005649,-0.4527198661081273,-0.3229940018906705,0.35656166511863424,0.5875003142488625,0.2222317230900255,-0.12675118761620008,0.16466089224238423,-0.10762248765884842,-0.6981048104018653,0.17515856271379845,-0.28269737639517306,-0.2551106432585618,-0.0299570233766125,-0.47585149299337504,-0.3265005614788212,0.10287708253725433,0.3436288912931625,0.7199566304326832,0.79967941757989,0.08374330964461024,0.0387346015042607,0.3310116800226805,-0.4152735177925666,-0.7734404910633623,-0.7331762656264832,-0.45950310845187203,-0.371739447955278,0.4803427187975309,0.5547564929099449,-0.4508506087205734,-0.15791932303639628,0.28528811491960926,-0.5949790657820632,0.35714785363488977,0.4788125970716008,-0.5872174701503787,0.000319641175104729,-0.11726702012182345,0.7868450454323184,0.4727686103030385,-0.11800042053325752,0.22341865286732562,-0.16080165569271027,-0.36410161351385967,0.19308479067240736,-0.17537083332597495,0.03735483788275032,0.29240941759781863,-0.18863902546637373,-0.4212844782219419,-0.47408830574555744,0.31070527517463714,0.20928323954000697,-0.501605231203807,-0.05373804895905677,-0.1533543123279786,-0.05700705441171487,0.38541627270278866,-0.110806688231043,-0.02470719376851621,0.1876686675634931,0.183659240585014,-0.3899586332299828,0.2749075101279309,-0.007969233104351794,-0.4370740474423661,0.1665316708082131,-0.17279351537248963,0.21206633310192002,-0.6422695092434131,-0.024947867326948977,0.056030571909833696,-0.18761998369753238,-0.40008282775960474,-0.6053049869670238,0.263029760705291,0.35433783727779544,-0.3703301066241516,0.0888654029251498,0.024019864797087957,0.23967695802278075,-0.20176470284985729,-0.3082583774791432,0.7450536004240842,-0.44855115996666556,-0.09065700689931137,0.30189104102840925,-0.21944422409576736,-0.3384147059146189,0.2953725453151102,0.051052335835342244,0.15765367646925094,-0.46297216172387634
BMS-345541,0.6576653077641217,0.8549532475537307,0.64572573231895,1.0,0.5770641005473198,0.7357975036094344,0.7720393816251009,0.8822414770090461,0.47308260587208584,0.5806405788205614,0.2555501008294469,0.7421226915126329,0.6988224615032443,0.8344969143152693,0.7248129038601674,0.730583597501941,0.8576362209920686,0.81430599456996,0.20590568338218357,0.8637554700651129,0.4158736970561831,0.8263371547527995,0.6613109996575828,0.7890790134164704,0.8873242531729522,0.7085725701408339,0.652728235070544,0.7406047672645993,0.08652024653919209,0.811819560526339,0.867919183459827,0.34711389497625716,0.8745910011487796,0.5731408951318686,0.7812662065455691,0.3047694524448232,0.26907303863854054,0.41629910480842336,0.5705135698093191,0.30651042691481784,0.503523685044232,0.7166293663775419,0.7082319187085568,0.392060095658205,0.5829832866210424,0.355906363352024,0.5820042023163146,0.4538144997725013,0.5907936239959335,0.6459591157715728,0.24207253698687412,0.07301955764279987,0.5174256908743239,0.6163544314354699,0.4027593542582429,0.5998550990176145,0.13172113373714622,0.7744481452700771,0.7769803357947405,0.7049440442620858,0.7900308131358749,0.6885633682390103,0.7264275826981034,0.7166507733040952,0.5132285111947374,0.5775815564098453,0.3264749901145149,-0.263869260359765,0.5827011342988508,0.5042927514667255,0.3292760134889695,0.4837947892969565,0.7616114751479498,0.3153751599381575,0.7553680426772149,0.39915500683161587,0.49749523774998095,-0.10386358905631903,-0.038266122013800315,-0.15014302188647652,-0.5023123959722515,0.4529801716632849,0.28133509441055715,0.7758772514233214,0.5250930354276195,0.20863064313847834,0.4574285393671066,0.4859295530366074,0.6339786718953041,0.2622647571793335,0.5993392650239322,-0.36694610849726095,-0.050693407242145265,0.49568721116893905,0.14906054543991104,-0.027688152135851525,-0.0835762523974282,0.5294157244953488,0.5810282000795007,-0.3825463981893602,-0.26454015445228884,0.29962656203589677,0.4923579918869594,0.2831430706186916,0.4395156566245077,0.7040815280168359,0.602853974607621,0.8499783041071247,0.5156580279619382,0.4492470185519747,0.5756710290930858,0.7707520361182418,0.03474996271455652,-0.7136839533272669,0.5836504753389851,0.6429975271450555,0.3803702566106274,0.5991600830589286,0.5278497413865261,0.1021915011179975,0.2350776823349063,-0.08511580199390195,0.18464303214746267,-0.37030349984218525,-0.1472767643945309,-0.6534304652680735,0.3912771581272822,-0.6574187861773192,-0.2708047751601709,0.20862413276955202,-0.42401076712564245,0.4199381937450475,0.09015849783111625,-0.2193845896118066,0.6817918079434359,0.5719138935415947,0.6431850855972416,0.3601833813990885,0.5363071731119068,0.549718739688597,-0.0024951940194088344,-0.5252120791260877,-0.6448677521000483,0.6419363021418939,-0.025892823436435727,0.6270036594578683,-0.36944388302470527,0.5616239636196441,0.15646383500047895,-0.15783278565908546,0.35350263505437807,-0.5864572721755148,0.38617570989318545,0.6442590071619317,0.39074959931666337,0.7607558446805275,0.3595247866628421,0.12897872766129903,-0.12221284791735468,0.13339660890448074,-0.35078362665522006,0.4826192205028956,0.37641037939289834,0.5717057502284797,0.6835010612749829,0.5013383049103595,0.8680212225276228,0.26617881558525064,0.4812398715614029,-0.038796100188595965,0.5719379988136534,0.7814622549876382,0.10372601395756575,0.09185074758987208,0.3406684275319073,0.7380208071027231,0.5356596013292471,0.5435861705624352,0.6327910476563656,0.38722564486568833,-0.2799360798479816,0.20551876784087236,0.2850018940599064,0.008061687177880522,0.2885893127497111,-0.1536936163207314,0.0028386467860318466,0.27759254024006036,0.637003888701498,0.718337257344576,0.7875239629811667,0.63240400039724,0.4813252782641497,0.6069777111009032,-0.06647712801976433,-0.437177099041737,-0.7112121158059647,-0.38837135824194746,0.19514245186173448,0.42950798738267676,0.3446968988514762,0.07852552650505334,0.4409973819996857,0.538644672148919,-0.19046842655094828,0.7987615324974471,0.7554417490428871,-0.44613333120354587,0.2998857515407731,0.2541218763212247,0.752209153727858,0.5633181992033717,0.3473809849698037,0.604372130171792,0.403312497865106,-0.1982730933020482,0.6391852976264716,-0.35233932510820476,0.518248778236157,0.31364220803922016,0.15189736065933074,-0.5505282382461593,-0.12047913819503427,0.3390203408919521,0.1723873657964002,-0.08324294604004487,0.3048980323087031,-0.2902436734801027,-0.049138833468644845,0.5243984403137687,0.3903688552094938,0.4150240424031334,0.5994555265153133,-0.020724589811736062,0.08907217704369093,0.3274989056595769,0.46026856534896,-0.3396183601203765,0.528706711599344,0.36643019907590585,0.592201436240521,-0.3257832780810276,-0.4133383270297294,0.4645710754692194,0.08047675624724322,-0.15602437332553243,-0.3995586935167614,0.5317877231599379,0.21666155442629537,-0.06574550731578402,0.38994874399413815,0.503853407726909,0.6868991600309872,-0.38482506556630314,-0.6963174972952079,0.5304690466350047,-0.6420740424477137,0.19323573743585976,0.4318101376550853,-0.4216810213707356,0.12762352617556155,0.6717877898462064,0.3443436703387904,-0.10674358931294503,-0.04826481744247274
