Pathway,IGROV-1,NCI-H522,HCC70,NCI-H441,A-427,HCC15,A-549,NCI-H1792,NCI-H322,NCI-H2228,NCIH460,NCI-H2122,NCI-H1623,RERF-LC-Sq1,PC-9,SU.86.86,Panc_04.03,SK-MEL-2,NCI-H2073,PC14PE6,BFTC-905,COR-L23,NCI-H1666,HCT_15,SW1573,HCC1806,NCI-H1993,NCI-H1437,HCT_116,NCI-H1395,KM12,RT-4,SW620,HT-29,HPAC,NCI-H2170,COR-L88,SHP-77,HARA_,Calu-3,NCI-H727,HCC1937,ChaGo-K-1,Panc_08.13,MIA_PaCa-2,MGH-U3,Caki-1,NCI-H2291,ACHN,Malme-3M,SUM149PT,NCI-H1563,NCI-H647,NCI-H2030,SK-MES-1,NCI-H1651,A-498,MDA-MB-157,HCC1143,SW156,786-O,NCI-H1838,NCI-H1793,COLO_205,MDA-MB-436,HOP-92,NCI-H661,NCI-H1734,769-P,NCI-H226,UACC-257,NCI-H1869,DU145,UMC-11,HCC1395,NCI-H209,NCI-H526,A-704,NCI-H1299,PANC-1,NCI-H1155,COR-L279,NCI-H82,NCI-H510A,NCI-H146,KP-4,T-47D,K-562,NCI-H2171,RPMI-8226,CCRF-CEM,DU4475,HL-60,HCC38,NCI-H2444,NCI-H23,MDA-MB-435S,UM-UC-3,BT-549,SN12C,RXF_393L,Hs_578T,OVCAR-8,SF268,97-7,UACC-62,HDQ-P1,LUDLU-1,NCI-H838,Calu-1,NCI-H1755,HOP-62,SNB-75,UO-31,SF539,BT-20,NCI-H2172,NCI-H2347,SW900,NCI-H1703,NCI-H2009,J82,OVCAR-5,NCI-H520,EBC-1,SK-LU-1,LK-2,NCI-H3255,NCI-H358,NCI-H1650,EPLC-272H,NCI-H2085,MDA-MB-231,MOLT-4,HT-1376,SF295,SW780,SK-MEL-5,PC-3,T24,Calu-6,DMS_114,KU-19-19,DMS_53,NCI-H446,NCI-H1048,NCI-H2135,HCC1187,Panc_03.27,EKVX,NCI-H810,LOX-IMVI,NCI-H292,647V,5637,M14,NCI-H1693,NCI-H2342,184A1,SCaBER,KNS-62,NCI-H2126,AsPC-1,NCI-H1975,NCI-H596,Hx147,VM-CUB-1,BxPC-3,MDA-MB-468,OVCAR-4,CAL-51,OVCAR-3,HT-1197
Alpha Linolenic Acid and Linoleic Acid Metabolism,-4.115764749703794,0.20345606172000283,-2.1901016222122207,-5.368674980770698,-0.4507542401852081,-0.6689829830765774,-1.3978998956755508,1.922625651695614,-2.491617112312384,-1.7342862658853566,-1.4256286915690322,-2.655834363158086,-2.6919953128749676,-3.1418668172675743,-7.109608221757327,-5.420896313413789,-6.891234253064902,-4.786930835910484,-4.219033393150093,-2.417724163592277,-2.2077584905635796,-2.223536289512157,-4.582616319761459,-5.9488262518343715,-2.3279186529228277,-2.2690810230411613,-2.330002211204385,-0.30506935745049923,-3.0913504519048676,-3.0125561518810047,-3.394947214147531,-2.1923523367595545,-3.645127396589899,-4.005829734034039,-5.43754075373793,-4.64249803468529,-4.59520310742552,-3.7428842941126796,-2.707559609380158,-4.659772114557906,-0.4528529485802533,-2.917723047771148,-2.9744963447519503,1.7276752099280799,1.8477635703039565,2.868163489363909,-0.5404610944075756,-0.35038735294689544,1.229554521175147,2.473785470758617,2.3540292645924086,-0.3755771923504062,2.5599375311107093,3.8448888219969537,1.4648401517580496,4.967207287360764,4.9777347256665045,3.3697732461822896,4.183216755082094,-1.1852079184152298,1.348494217641983,1.664624759245554,5.879910291071227,1.429851257130635,2.4180419742041663,1.2735483065035385,1.5393260225418985,-0.2548932019747401,-0.10121274662154181,1.7076530825779692,4.098926270482258,4.425625982920713,5.594025487864928,5.601540188212126,7.372273086560765,6.284477273106651,6.760277311092385,3.9696600389967287,4.710526570351287,5.273291412553006,5.828438841388091,5.422416593304234,6.600276491269508,8.399033964360784,6.9459992611575245,1.1052248208392417,3.428337399687931,0.5477044703261207,2.037600314342356,3.3156898490112074,3.980556887773524,1.9521397803149878,3.713988045141334,3.532186978972397,0.5335457110818272,5.390913254484821,4.631647429018825,4.541598863267043,6.226622890016387,6.293631267436138,3.671060020271243,4.102002256828635,4.958522585610631,4.533017088379293,4.907188732052545,7.725514377006704,8.606080346683573,0.3643472490514024,2.072516838285792,2.541137870545526,2.140278971243041,2.1200658194626705,1.4459120282339661,2.1604533991720523,2.512591192994687,2.110945714311319,1.337395030233305,1.811889522679667,2.276776040674838,4.112526968110484,3.203748820670678,0.09241927571426645,0.21434439156820004,-0.4159596255145161,-1.1298410316156664,4.704565856132113,-0.4622140841023695,1.8860317994775133,-0.03395250760230329,0.5605196487073414,0.4000482450446446,0.6979094686430075,2.728258648481278,1.9640426630666992,-1.6347525331873876,0.5123885029886379,-1.206210631405496,3.1228608095614176,1.477370002073071,1.1500558689943128,1.9663014474418534,3.984950921862892,1.2474073351350055,-1.9959432150386596,-2.0284419247748473,-1.6999060763378089,-0.9281547983380174,-3.3434165076525146,-4.220806692270426,-3.9018546129696228,-2.140485017803511,-1.2798060733208534,-2.827172240208307,-2.6078142087379383,-2.788926632391416,-2.1285440834802674,0.42091300856527836,2.1006724819848093,-1.224164576959162,-2.9231346199536357,0.5561019712937213,-0.5400127887447309,-2.2705987754235073,-3.700677601100025,0.19818829056912252,1.6136280662671456,-0.9467990726071337,-0.8179178675148664,-3.25176018162462,-1.3435674023542925,-0.01427434075417527,-4.738184016095752,-2.328972561937966
Taurine and Hypotaurine Metabolism,-0.1380004155843516,0.7186077520768501,-1.8229917273770901,1.8417685378303796,0.004740729123651192,2.3132299479460956,1.8407673690418829,1.3844862553473756,1.1933623564134284,1.3874483203020878,2.1867793319449462,1.944545592606751,3.3763248314569116,0.8665253251114844,-0.6920278515941696,0.10492268099540904,0.008603308202320812,0.8012344969970718,-0.2302438865228604,0.3616596701016155,-0.565448798802766,0.07272840381775574,-1.805485801046385,1.1049374092836182,3.2672512740183244,3.346457126208817,2.5682590338450817,2.165738886626929,0.011514369554409933,2.2994405836545058,2.6275678983832775,0.27390148900731565,0.9740187414722977,0.45376533121401613,1.382342885759164,2.631345221779736,1.0055213823604308,2.6380908695819323,2.5685716277076116,-0.06085806101276038,-1.1984683471300641,-0.5876030293479688,-2.8178326859086,-4.5810021558243115,-3.833479134701491,-2.607711612917881,0.9995067258253201,1.196833020636582,2.3613025743374996,-0.9529381821815351,-1.9884985931277346,-1.2036520812328841,-0.056250744004076765,-2.939565630377524,0.12164223611753512,0.9844652290904208,0.6141943950506596,1.2698359236882832,-0.3564198119216335,2.298695583108531,1.10707049398209,2.2081073166686567,1.8013432856030298,0.6497601628330515,-4.156107396782976,-0.8512949786547168,-2.0356955283930236,2.7493655000232993,1.4285799607877054,-4.593936824982823,-2.2544604709199945,-0.9090604455895802,2.267279963258637,2.8499893410834973,1.3604312855930814,-1.7218661659337806,0.7444269649512877,0.6072390386545461,0.23213789142842348,1.7219363344155703,-0.4356634194858315,0.055951360462676965,0.2841846840446263,0.47281507409220724,0.6018312757292433,2.645567683692662,2.4229819816192495,-1.3961124147026729,2.1758833055349713,1.193733695869596,-0.7023732063752582,-0.47130467959726696,-0.2689448055961963,2.436286661627258,-0.20581189615405496,-1.6674708724681093,-0.801848375699038,-2.0442193255748067,-0.6540769002025876,1.3712201495023897,-1.1673681700248717,-0.4863185506968433,0.8813782928881577,-0.7980206285732407,-2.475408139279625,-1.9234200304898703,-0.4239985246572917,1.3290713231005853,-4.084033404624025,1.1440040168186587,0.2810607301856798,0.915916107426989,1.4043944745519927,1.1769825756814882,-0.14734054492401163,-0.6465719055380322,-0.050380678999272,0.429456182965095,2.805149524420836,0.263278488964886,1.8053034896554998,-3.229178047030764,-0.6602246736704538,3.4145552390426497,1.6493336016161435,2.6899268603093285,2.8802369431403796,1.7349410275262107,3.584739729143659,-0.6306426524413138,-1.759555166843588,1.9991369537903994,0.770612366712103,1.4941319345446205,0.14589355815174004,0.621632258704858,0.31764930449381285,0.7681306759930573,0.26852160131984865,0.09292293679812562,0.8535595714210477,0.2133717289664526,1.1763846122307706,0.33294205979753694,-2.3869896856108577,-0.8487854987146248,1.9482683026935805,1.7698771184725626,-2.0132251889126103,-0.08156118960419043,0.8018172323441943,2.3209892039741233,0.09691703110232926,0.477842207846175,-1.8832695913905684,0.5541228496840164,-1.0587592001432442,-0.610732559712976,-2.6330134212830374,-0.3887249665609441,0.07608658575593474,1.122630841579928,-2.8288789411816095,1.5502963083400891,-5.88214834936328,-7.4288940019389855,-7.816329198432739,-7.358893270005578,-7.0439398343826625,-8.378684489948638,-8.654746289493943,-3.461040276453367,-2.6426221364616387
Homocysteine Degradation,1.525191440275633,-2.999730730883471,-0.9068856716294248,-1.4115054114499466,0.9245466994054121,-1.4492272642135298,-1.6587710655662748,-0.7640150029374263,-1.5973092295514415,-2.3123155288283876,-2.9203461318540405,-2.8146815634244047,-1.22658578611699,-1.4381499171709278,-0.7409830416578275,1.0499178133726343,-1.4756640741633027,-4.544706178894719,-1.5097248282640574,-0.6430500265377307,0.22686950566712477,0.19861345635829913,0.26869559191903425,0.5963009529964334,-2.080589974934417,0.36427908299132467,1.377748841320023,2.0854376186944124,-1.1322712597845328,-0.0010304435459120864,-2.189062880835743,1.751980937880193,-0.32580457559766857,0.021054937714915872,0.7446056751955044,1.456756597762487,1.438413200600816,2.935176836791439,2.97454396831877,3.449324086963389,2.477712119299472,0.7555361004425942,0.8637632969101379,-0.09592684110972079,-0.44466769662806593,0.18708406628185048,-1.2606510923556096,-2.0060680960662673,0.7964302662372685,-6.266007307533453,-6.679808476490007,-2.363280392421823,-0.0008591355733076831,-2.8202143988072144,-1.3543491098192575,-2.1986920195144655,-1.4209102011482504,-2.826603146864616,-1.2067474355474928,-2.2684600411194418,-2.446384938636964,-4.261299511452131,-1.2498153827967364,-2.952842345377607,-1.6146067395699386,-2.594865980790624,1.3302432135498232,-5.860861553275038,-0.70231007762714,-1.578868423057582,-1.9560237241944187,-0.5993044594180148,-1.1945618263062845,-0.15669643375138034,-0.08067352440245595,1.27060378281648,1.6417716766042316,-0.7898532956680634,1.6365696055994472,-1.0691148250598455,0.24851506864533462,1.670784363658161,-0.7382442536645041,0.10693155615626873,0.6070229025585627,1.2922135577962075,-0.14317383687650226,-1.2696506436737527,-3.1870147503324877,-2.1556137027016904,-5.429481886317897,-5.48671732603699,-1.6735126850050677,2.868653583704832,1.0731575131370477,1.0490631359482174,2.4161525342037535,1.223837624737281,1.5519597060084345,1.8691110875430343,-0.0735852777139683,0.40900193609396535,0.8139255380453226,-0.18867666417617426,1.4146689614223293,1.32682388823731,1.5996503904177541,-1.7889959059935314,-1.9839281248768574,-0.5685680034957663,-3.552955495524187,-4.265973216600078,-3.988274442584318,-1.5070732134281768,-3.7173611066338035,1.8851712192044172,-0.9149274383995666,-0.5234605163967322,-0.45975829389297673,-1.5731515873754567,-0.06473295229955005,-2.251324629587133,-2.423938955235072,0.38536647258824736,1.3558512601176427,2.745364818625295,2.056437750280833,0.7543619175622571,0.5881179197621217,2.5429045830317745,1.2068833186202066,-0.36702871965417905,0.28915870798431814,0.5543104775004619,1.2717301923546898,0.48270269980488245,0.8266697452669013,0.3656067002965566,1.0039540027633114,1.2987356556167007,1.1010063145693207,3.793175708664769,1.3773041572888032,2.612167280979138,3.643700268450635,4.14692223950841,2.865727420960117,3.472327582022632,-0.011907613898833031,0.21211109895665498,0.16890820973442516,-0.8099348549658241,-0.9133722396033118,0.2995787009733652,-0.030143816729426277,1.8499280262777302,0.21116565939267853,-0.40162316467520676,0.06923693151039564,-0.6315227417547321,-0.01081275128107834,-0.5455426456083383,-0.2091115417288954,-1.5852592308182096,1.0673548001816258,-0.5601942389296083,-0.26556272864523245,1.608662262766163,-0.24760861277785934,1.0197532918482022,0.9746953401256775,2.6342312164527915,2.122438707263388
Arachidonic Acid Metabolism,-0.7835909880069393,-0.0519182805081779,-1.908094475725234,-1.2270568424591834,0.10661487279703045,0.05810893153466479,-0.4719682741498326,-1.0310565375574694,-1.0742827820531993,-1.331674135398978,-1.13295674521952,-1.3396718466657245,-0.14799919802152298,-0.3501649185054475,-0.8299924781372056,0.5071239991069961,2.3667557259723995,-0.5164818023533091,-1.1977810335150043,-0.973929054358432,-0.8133057380693436,-1.7629688884501689,-1.7374377578231308,-1.8069923140590773,-1.2578714817641141,-1.814038693462367,-1.4873745163361323,-0.7428370958803286,-0.8860121469703043,-2.8853331329524967,-0.8031477058573228,-2.6392413536378534,-1.674177476701322,-1.2733176291580712,-2.5064441354585254,-1.5580739953166123,-2.0421365334123966,-2.717300394108905,-2.5566405236511027,-2.6800677457457835,-1.714609309573162,-2.260238837045954,-1.728098706012941,-1.9065227213630924,-0.832276848041693,0.9561266957956002,-0.056286143566738715,-0.7185623488544561,-1.967314979556813,1.0130346828065648,0.7509734159680044,1.744747376643595,0.5459554604740282,0.8619921159360353,1.479594977346525,1.7686571877259247,0.1240310333660737,1.20836006341081,1.8066600634098198,-0.29579188417590435,1.0900953884122537,0.55692436610409,0.3247674088047185,3.7193004232736953,1.8235978165210378,-0.177999542530982,1.3989558737819607,0.665926499102297,1.3564482810670337,0.869056887187187,-0.31600326880896434,-0.8531322814197142,-0.8920024829093501,-1.9735663734776936,-1.6621599292834033,-2.295792521604426,0.2675564260617358,-0.8183363198132747,-0.7652530381133812,-1.0282382702930704,1.4884130006635543,0.30300177993302996,2.272395304007082,1.301396649074281,1.191080920856993,2.038934256535245,0.47012999781088427,2.2412028310523517,0.7531640692263315,1.9482404614650166,1.027954737217452,1.6297465641815359,1.101909646010772,-2.1185490323384797,1.1514161308384263,-0.16723810793310395,-0.3577367643975513,1.1513522044198392,-0.15651337115478006,-0.5556060102435557,0.5491793831935596,0.4522731371251556,1.1663572597770666,1.156596938106449,0.17497406119862954,-0.6227771200596145,-0.24627287143712803,1.4240071961441056,0.9242713564732469,1.5140459289814596,0.7916414971427204,1.945154744690689,0.3941340016239756,1.0640923381811414,1.5737290691539922,1.123456296392295,2.1122364678881604,1.5165479348232715,1.5216422701545158,1.5326106124771754,1.4512099603279385,0.833570080205272,1.2409218895745244,0.4550789078627552,-0.628826981112901,1.1942815168062313,-0.06869114270770396,0.07193526424887402,0.6197096773845071,0.2142515379083137,0.995748906843424,0.9605985853629037,0.9501074864949134,1.3657474877420275,0.5948366093830117,0.8517961860562419,1.16481618587481,1.148877612864791,1.145383310733208,0.6677744466024544,1.2111534155566475,-0.1270777025443586,0.5409181441402486,-0.8583284226983313,-0.2544643406385425,1.919754866500884,-0.7937219686856376,0.7240436748955565,1.6140467762005684,-1.179640181614308,0.6480187293944921,2.760621185504324,2.582027856876007,0.04314806112656524,0.7193110516946202,3.513461698931823,3.954838043109688,4.508003459309999,1.9835755232189949,0.8152859186466075,0.2558624629065808,1.9044911592399902,0.029792132807229196,1.078938286113678,1.2651827135295524,1.3246692499542476,-0.07004472200115534,0.7244039199661111,-0.47776980557531273,0.7850000934965127,-0.17933091491764103,-2.0606452995713003,-2.383258065220909
Steroidogenesis,-1.0744094073004409,0.3343454189435375,-1.2004218891938778,0.011966222948056398,1.5617053514884789,0.17688104826803527,-1.1800680770462595,-0.592542993365523,-1.4038527050768674,0.7438622887161248,-1.4427328962258217,-1.6659931317464751,-1.54923769978572,0.2923369454412662,-1.9985784888854035,0.13501497591445777,0.06566576285028379,-2.276988895509489,-0.5571572642688126,-2.1509072178164677,-0.7387177142910609,-1.874422430768832,-1.6878315513567792,-1.0404005152544091,-1.6248372054235198,-1.030405430164214,-1.854262522177143,-0.45681192435949686,-0.6495474306884602,-1.9390822231760163,-2.0477924575330495,-2.490423183214113,-1.7522499552276098,-1.6748059026642936,-2.4914078143993175,-1.1475644231712803,-2.58924484497117,-3.162973912274981,-3.2055925922860404,-2.1596435718444016,-2.034589747053431,-2.4013210370937546,-1.3696014296490349,-1.468108974108066,-0.51514208779418,0.10756220885690433,-0.006970665144215079,0.19030469332944788,-1.5461225222756256,0.06549367271326521,0.8010607448252034,2.4791639373623413,1.0479015625127575,1.4800466417109035,0.5640094835412913,2.914878267845458,0.3511898272722882,1.3746908542048393,2.6197712464928915,0.7361552722330964,1.5944903603105864,1.3774064307059626,0.939958325995294,0.5769086804730292,1.9564089149248187,1.5255229409422102,0.482935799388596,-0.8541730607774882,0.7307606047021157,-0.5961729339764236,-0.4367093772278524,-0.2926773215916167,-0.3079925875152679,-2.2968778521137105,-1.9321552126283537,-3.0871414379848012,-1.9960859795544272,0.5520855464460916,-1.2476685806772991,-0.37569981419800313,0.3449812404932085,-0.8333930781658734,0.7839490264558087,0.8218960687115001,-0.3475284849231141,-0.7838495118385108,-0.9132225624188125,-0.2808203502862318,0.7269741087731847,1.3246189195874736,1.199314100296653,0.38580166515421915,0.790891403612932,-1.5017159346850537,0.7899358490749154,-0.16479643637957095,0.0913722532496435,1.4365870402144478,-0.583099737245969,-0.39884473273881804,0.5975538986328359,0.62714600740823,1.464606152943378,1.6149394648233288,-0.11454716158088651,-0.8214967820623312,-0.6156778448658153,0.6325423375863288,1.5243624522724677,2.513815485456787,0.26298374194010504,3.034968645944686,1.965720187716854,2.180394541092204,2.1622738428958375,1.483639350148452,1.9867854081776397,1.3307370020659364,0.5179327925082357,2.5294288063924024,1.6689166510537445,0.46669866817735867,1.4993172952132177,0.0251299649496424,-1.1216579631335708,0.7728672495301221,-0.06499194591492265,0.5696191100399827,0.06724555235171803,-0.6104961441766432,1.102001614068753,0.39670160647837893,0.34763730164396645,-0.27068532562478653,-0.9722287581223706,0.1572383485357091,-0.49899526772418934,-0.34039084869992364,0.979141843470347,-0.1859781927730663,0.19211807957241714,-0.590446416711084,0.106795998158622,-2.405988924525193,-1.5516416254812953,1.5303899411499182,-0.9741339857863256,-0.18214723502201963,1.3336224346353729,-0.06066750899511842,0.8881230081546173,1.879876980081868,-0.4541498438280204,0.07578468801615783,0.9771378700663376,4.2138969295230195,4.694443020908387,4.192021599409527,3.4748443967352176,0.6459624390594079,1.296439180336326,1.1896594096236555,0.9885503003535188,2.034281840165012,2.0124036882865304,1.2422818266661473,0.27578846649295985,-0.3067941166357275,-0.8030842187717133,0.8112516579139581,0.5525589490173042,-1.6288446241570185,-2.747903112525529
Phosphatidylinositol Phosphate Metabolism,0.25655013284047135,-0.22111950725542087,-1.067794229430537,-1.533284196382072,-0.022127176900097197,-0.14766086253978591,0.153524416267168,-1.1397081565258411,-0.4621077432585062,-1.5578380590493266,-0.41023622464215315,0.4668835107230296,-0.14598239437886126,-0.12677296332984586,-2.276395820927099,-1.5471027078093285,-0.6345904609445359,-1.1025663160391144,-2.6647204711171075,-1.6692221466032844,1.291075200579023,-1.0764872909757768,-0.2856850297582863,-0.9660594961836748,0.7496887023425705,-0.3693459436279346,-1.288888581235255,-1.4134033412223739,-0.042009294761335636,1.018496488963364,0.22724437843489126,1.2851201811337647,-0.8083862752362356,1.3087156945444858,1.4836743084289001,-0.4659805469992243,-1.144010404764241,-0.37394903559167647,0.32807000071283793,0.10026505397630878,-0.4704039603967667,1.7752869967362321,0.38872573192995025,-0.550653864775839,-0.13616245366619956,-0.43460645480103194,-0.07132263272328647,-1.6661412819231576,-0.036871871741544,-1.0659070938169248,-1.1879973035063942,-1.9947593411473947,-4.967842924530185,-2.859998142663984,-1.5931156224209397,-1.6131009744611025,-0.47806011401888526,0.7183653947592944,-4.476540962840961,-2.183917120107576,-2.660145527294161,-2.507375595499777,-1.834686836635445,-1.2710875187100892,-0.4433502424400453,-3.007961953567646,0.6382085640690105,0.5671868385257512,0.8111671307976698,2.416755067780414,1.4002054036638394,-0.5943876977327519,-2.3525298116659794,0.8015854717481645,-0.5008782537357926,1.3157665270085481,0.7606421949947944,0.031068150231416562,2.1079365320423893,-0.16165530923743437,1.8120232598073418,1.8950667252130893,1.910439407429801,1.0310703385717834,1.3968918415907254,2.272119173673942,2.745140071387114,2.4825898659082495,2.687479719837322,1.0629267059973364,1.206772822573538,1.8063824577611465,2.060741239531703,-3.8247777630265047,-7.3447014194765545,0.0722948544716449,-1.2866719402003353,2.297805280869173,1.4987997805154891,-0.14363951304680495,-0.2390483566612901,0.612432777305535,-0.13362506569926474,-0.46302584245921363,-1.290675081922986,0.4490814429434566,-0.41707414855780484,-1.5044234706937971,-0.4234472123130465,-1.6487164770650564,-1.3700784640306556,-0.24675809222349912,-0.10341763377110133,-0.6522180596062842,0.25457221767359384,-1.9617631391704733,-3.7775497266524787,-0.1998980199561401,-1.584124486983419,-1.0641046313908868,0.8456560558721246,0.2709163281047704,0.32024459130458116,1.0898289764148528,-0.8308667795733781,-0.2076753621872083,1.240739286987783,-1.4483256935278033,-0.16393002467726034,0.6792401438384366,-0.2893702423897474,-0.1589781911651774,0.6235804740821301,2.2224259831121573,0.42931370928522866,-0.006688969824457346,1.1651020239480203,1.2000586718538748,1.1648785787491085,1.1083244751405774,-0.9815423622375739,0.8169240233172586,1.1123039599863482,2.288031462790277,-0.035583440128187614,0.20263329627881826,-0.26623505377919854,-1.4512389542976882,-1.5529141828012047,1.5527889380387754,-0.3918754117164336,-1.9563674598631728,-0.9544409091441916,0.42387808501733126,-0.9649901526057368,0.12385549374942406,-0.10935734605289583,0.04847328006093102,-0.18653622177459356,-1.717223165077248,-0.9202015050811134,-0.5442260130217651,-1.3879125674005628,-4.055903936690943,0.46293126769464266,-0.43876608544226897,-0.45952112827474484,1.2667512328438484,1.256267752405501,1.8637963969205216,-0.8157820203908743,-0.015694906929623408,0.8936906488272419
Phospholipid Biosynthesis,-0.48829843918584537,1.4908949870220725,-0.300041890924687,0.2744542110548132,-0.5967085421787994,0.025649471060948628,0.06040215033086719,-0.8753386469056129,1.097287111980275,-1.1619054973684788,0.1750081197757997,0.6717050398233859,2.0718562353833363,0.39877941544356316,0.5630052027650607,-0.6336328367758687,-0.8833729565579427,1.2403552202420256,-0.25376751694655947,-0.11409071584598776,-0.9856384022131414,-2.0536673029514234,-0.6024477538730034,0.1917419234082764,1.2366246729959054,0.0405817791426871,1.0717257604444914,0.07012744998348057,0.08627160023015784,-0.23369171788777257,0.6799196624501493,-0.15625906199853384,-1.5603511410257032,0.49417042767538694,-1.116545776041298,-1.462449412628641,-0.40461127613756004,-0.39421232488429403,-1.279865058383296,-1.560070283339623,1.7105614275150312,-1.1872366783031565,0.7987427587627342,-0.1808092188607295,1.216514380858907,1.2163619742187366,0.6456865694416316,-2.996230109108245,-0.9844416702995148,0.3397713497128747,-1.6243854894354013,-1.9206700514240924,-0.9425164788963823,-0.848708869905066,-0.6272923592699032,-1.0979977403863848,0.511304823693139,-0.030589946096573756,0.01716461667480214,-1.9888557719178799,-1.4672776149051745,-1.2546841586395852,-0.896990489505418,1.2064615346726908,-1.0344359585543426,-1.058352960071348,-2.300730075002696,-0.06127341152822375,0.83850274751721,0.18396095877544963,0.33641261917166887,0.3666753196799782,-2.1838605165762597,0.38734726376577094,0.5453406502896693,1.0997942398572251,0.607362378923153,-0.3569113286608532,0.23777817943714244,0.22258430557025327,1.0368909525053234,0.39373418983479636,1.1411480690327138,0.7988830889308786,0.5819300395501857,2.145696802718595,2.248016812176357,1.7554854295910876,1.4986512204634443,0.679183173756951,0.0670704962010747,1.3708550421349763,2.4480725730304305,-1.1510745334322232,-0.6212036701118488,0.3706970163323891,-2.1038042394493246,-0.05190577284969364,-0.07366412878275581,-1.295968658062859,-2.807706786302058,-0.7317842729101405,-1.1836039267977865,-0.9318260172797054,-0.9407513490027003,-0.11651709133169512,-0.23577090101957282,0.7814065757165782,-1.369400673890438,-0.932743397538913,-1.412451785287247,0.25752067858007505,-0.7760459373383091,-0.13431185563926418,-0.3199803452216195,-3.332484669334062,-1.6063147962424629,-1.4724654066478786,-0.20217622056680265,-0.10467135333826558,0.9101448024946849,-1.027714400881215,0.014442890942221847,0.3692225402088876,-0.06092771114189344,0.15393515011085915,1.5172141868220985,-0.23226082327974842,0.46232528486571445,0.49703716172751966,-0.11572296086720993,-0.08928516019867429,-0.271874067888555,1.0878220988090863,-0.6037566311684024,-0.3148558790653474,0.2690949437911387,0.39206697327718754,-0.2899173971671354,-0.6258051947156805,-0.9979363493612688,0.36349878980336786,-0.4266107038446343,-0.45819396738946505,-0.3371526808313433,0.42721008545153316,-1.370804353330102,-0.8625331968945603,-0.2869261850242175,-0.22116192967369372,-2.6292582706331924,0.22595284754625364,0.960271728561712,0.24723148070119097,-1.788601608010689,0.05914862006623729,0.5954906001998463,-0.3347268705132359,-3.925762684917259,-2.6293382253127504,-1.981910412009518,-2.515400546133415,-3.2677072696716487,-2.524180122113009,-5.634544380398778,-1.0910907568007326,0.6768936120106844,-2.0086115004273744,0.012144733379266644,1.0255701852586863,-0.7639918920028911,1.6324286808945976,-0.07230408472405458
